,kic,hsig1,htau1,hexp1,hsig2,htau2,hexp2,hsig3,htau3,hexp3,numax,width,height,white,hsig1_err,htau1_err,hexp1_err,hsig2_err,htau2_err,hexp2_err,hsig3_err,htau3_err,hexp3_err,numax_err,width_err,height_err,white_err
951,8802374,17546.53257866316,0.11646760391070834,4.760425169114201,4007.608473591985,0.032877530636737484,4.716504305519235,35914.37127030709,1.6251572175202795,2.669386529910223,31.46531137670789,10.952610615283943,8.492539337624919,20.535910241983412,1018.7846226304632,0.0068202717050977035,2.109957679838799,400.9023673849235,0.000850718962570433,1.8896962911234887,17696.387179564645,0.4861527031041626,1.0865239332164418,0.23188112073179895,0.3926637266046186,0.04876218451589565,0.1890071156993184
952,10918731,8716.038370188879,0.07718763281441017,5.344995658569194,1764.8284388872796,0.02256449021160424,5.151448500741603,23298.02607894917,1.1307812165400148,2.7309666753919037,45.95370506137937,19.153574468119636,7.656865984943049,21.700263397794746,342.817371283441,0.003205274335713799,2.325551934359492,174.44114607613602,0.0005490171042017659,2.254056010744172,10148.569812370994,0.19549284719927165,1.0954963398371425,0.3323771089041301,0.6298778457185085,0.03654876599908378,0.18447400990791085
953,9004448,35655.805616657424,0.12591504156352787,5.617978513962677,8189.975642333727,0.03753108925956211,5.304694580950481,35532.50413211799,1.9818311290717883,2.675427669301806,26.938803144467613,11.194313141606694,9.299629704435471,37.05316745453782,2817.453035797054,0.006874264685562687,2.272309100817354,934.1722987012233,0.0010325965507876748,1.9292236321571077,16184.061475470013,0.6794297020526692,1.1271266891349008,0.3272508402772801,0.43245396649910267,0.04157413182179338,0.3398811203420244
954,10467570,24479.188680397187,0.10066151497916442,5.304881606118691,5232.219655814284,0.03115342410903845,4.843344482811414,31841.7938953433,1.215911505825031,2.2183510925459378,32.943770867455804,14.174877833480464,8.673226412308937,35.010884660882695,1289.164504787055,0.004895007056242221,2.078785443919571,669.4981670848427,0.0010181383839948724,2.157895931342864,16278.880048191982,0.3619899677613868,1.046531736028805,0.3463216862116074,0.5593357486373588,0.0449696121995495,0.2682937745011118
955,2437103,24574.603747750152,0.12599301367746354,5.524242683971194,5541.719466123615,0.03623186619535825,5.007398929984183,41345.351464733845,0.9014075275623136,2.432789547153588,28.79573983914875,12.517772357070772,8.899146933266621,230.8241549304089,1824.1417718564464,0.007687673432504319,2.1344575453557826,784.978489235333,0.001296729582195067,2.3050934277864936,11042.577823136875,0.15574043632223575,1.316093301233956,0.2771426966129712,0.5350220975658144,0.04680014553452256,1.5481356298705296
956,6501676,12838.164424864188,0.0809300489512041,5.524603023854243,2505.930486529183,0.023853488374112795,5.06793856180026,27368.296624500257,1.649885055789184,2.2678309427203174,43.05497775254685,15.089152365390605,8.313340519077979,25.8524088566464,700.6013319748962,0.00399690235909122,2.0466120251614965,293.61855576778754,0.0006940755787559018,2.1039736542327216,11738.183396257793,0.6348823778590672,1.03772980406585,0.2951998968862674,0.5466148279818333,0.05202779005899795,0.3201740251866655
957,12067001,7739.830750071133,0.08015179328084447,4.754836547348686,1299.4982053166714,0.022355256938900482,5.513074695709468,24743.631011549947,1.2494211533688844,2.299475642705293,43.10303590466474,15.665399677324956,7.373855286798578,16.189135284359995,421.53353617994,0.0031684365818945423,2.199770034728312,160.0403352949244,0.0007124036835762656,1.8996625966740808,12332.40345607448,0.2391468912586349,0.9590656393678684,0.4535242369554779,0.7000297190139985,0.05086395940908597,0.1445549706943326
958,10206307,22222.122611676416,0.10183308762157543,5.336399387378108,4064.8767400491856,0.029711340307824474,5.690061755433273,37458.346494558886,1.0557241233612042,2.4831381041870424,31.822836768051285,12.421618450477595,8.797953716269589,27.946339562112872,1105.0889685274938,0.004964081504166793,2.159182382683242,653.1251269573611,0.001203369170893957,2.0188943949156237,15133.186843003181,0.25305770060303545,1.1441101627830617,0.30575083528766883,0.5792668538749558,0.05264338667495768,0.29752250426304305
959,9333501,30921.83902922082,0.11484544532278786,5.299807222137378,5034.934871238287,0.033958990525036564,4.992099516945167,41298.37438050661,1.8455115172326482,2.822287089394068,26.91741402430791,9.853377821222995,9.133567307954133,36.42987400283939,1452.4316044627124,0.005970213670613431,2.0583706895024867,1043.81540305838,0.0018030782374086106,2.1669554257277066,18812.813441580267,0.4703210505836698,0.9987984416790766,0.2578110191106237,0.5000162083172944,0.05522808720121418,0.2953893474977668
960,3942203,16424.77113111721,0.10038903736329016,4.973038935833216,3729.585820814336,0.028760872896288488,5.419678354691807,29207.825722851434,0.9838359118629642,2.376182880339377,34.97298233959791,12.950781698881242,8.551426287192823,23.965419196188048,885.6712095502213,0.0064050462993023895,2.3916515537389307,463.8025108908215,0.0008978874905761105,2.355866225618785,9971.91867800978,0.22628770112001165,1.2601917080303815,0.2590291863879476,0.4458025317488679,0.04473146125940015,0.21197866344597607
961,10749112,7648.721992837811,0.07671811496168167,5.197218764710653,1931.2002329611123,0.02266056609309491,5.20968316652509,25511.94743290073,1.1041577253279566,2.9218000583084045,47.72266191267821,13.945655610088705,7.634203644332781,26.277616077218102,388.2024792089698,0.003453912747046884,2.197655116666988,133.20214833381405,0.0004201793706625375,2.175030504946503,10456.8177862294,0.20364714451482632,1.0106112866844517,0.260492341843476,0.5716486542128789,0.04742349915210303,0.28154936960964905
962,10394570,20199.23324537044,0.10036557438091996,4.869772929439275,3810.0119011533834,0.029078433591015564,5.191358868611352,40208.41858436012,1.6096542725581973,2.5786220319569475,33.5924158240731,14.335003161677461,8.428443962705739,30.891659709493933,994.5011247799703,0.004919051863595372,2.052207598854376,567.5311979617384,0.0010709660114611456,2.183435484984744,13478.253036472212,0.3732592404646498,0.9504139773568164,0.35174820604842594,0.7595317043166777,0.05425017792352922,0.277313684741057
963,11754056,23221.68545807379,0.09854572389315193,5.448113824440575,3994.5797365500734,0.028789940491995562,5.046903709447618,30561.00500969573,1.4969739311916512,2.6209566268456412,33.81054695913498,13.892747734920164,8.820489394434901,39.068155835958926,1377.6528143426367,0.004899230051437248,1.8889317751379784,579.3661391176837,0.0010367489829238782,2.3072256887162252,12966.072533416274,0.5192955144517164,1.0416664412674232,0.31903908163749056,0.5345134256517243,0.046483116913996585,0.3151076982078862
