Inference for Stan model: anon_model_893ae0f30707a4f59ccad73c820dc14f.
4 chains, each with iter=60000; warmup=30000; thin=1; 
post-warmup draws per chain=30000, total post-warmup draws=120000.

              mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
numax[49]    75.58  6.9e-3    0.7  74.22  75.11  75.58  76.05  76.95  10073    1.0
numax[50]     51.0  2.7e-3   0.31   50.4   50.8   51.0  51.21  51.61  13502    1.0
numax[51]    61.48  3.5e-3    0.4   60.7  61.22  61.49  61.75  62.26  12619    1.0
numax[52]   104.84  5.1e-3   0.59 103.68 104.44 104.84 105.24 105.98  13284    1.0
numax[53]    48.22  1.7e-3   0.22  47.79  48.07  48.21  48.36  48.65  16276    1.0
numax[54]    93.67  3.7e-3   0.54   92.6   93.3  93.67  94.03  94.73  21447    1.0
numax[55]    51.51  2.1e-3   0.27  50.99  51.33  51.51  51.69  52.04  16361    1.0
numax[56]    48.78  3.7e-3    0.4   48.0  48.51  48.78  49.05  49.57  11634    1.0
numax[57]    68.56  4.7e-3   0.59  67.41  68.17  68.56  68.95  69.71  15495    1.0
numax[58]    49.37  2.9e-3   0.32  48.74  49.15  49.37  49.59   50.0  12345    1.0
phi[1]        0.38  3.4e-3   0.34  -0.26   0.15   0.37   0.61   1.07 9933.0    1.0
phi[2]        2.06  1.3e-3   0.14   1.78   1.96   2.06   2.16   2.34  11344    1.0
phi[3]        2.25  1.9e-3   0.21   1.82    2.1   2.25   2.39   2.67  12643    1.0
phi[4]        0.24  5.6e-3   0.39  -0.38-1.5e-3   0.21   0.43   1.03 4867.0    1.0
phi[5]        1.51    0.09   0.42    0.6   1.27   1.54   1.77   2.34   23.0   1.09
phi[6]        2.45 10.0e-4   0.13   2.19   2.36   2.44   2.53   2.71  17568    1.0
phi[7]         1.1  2.4e-3   0.27   0.59   0.92   1.09   1.27   1.67  12909    1.0
phi[8]        1.57  1.5e-3   0.16   1.25   1.45   1.56   1.67    1.9  12814    1.0
phi[9]        1.83  2.3e-3   0.24   1.32   1.67   1.83   1.99   2.29  11221    1.0
phi[10]       1.51  2.1e-3   0.22    1.1   1.37   1.51   1.66   1.95  10976    1.0
phi[11]       0.28  1.9e-3   0.22  -0.16   0.14   0.29   0.43   0.71  13212    1.0
phi[12]       0.78  4.5e-3   0.47  -0.01   0.42   0.74    1.1   1.74  10661    1.0
phi[13]       1.11  2.5e-3   0.28    0.6   0.92    1.1   1.28   1.68  11918    1.0
phi[14]      -0.89    0.26   3.53  -5.56  -4.39  -0.42   1.88   5.95  186.0   1.02
phi[15]       2.14  9.8e-3   0.52   1.55   1.82   1.99   2.24   3.57 2871.0    1.0
phi[16]       0.73  2.0e-3   0.23   0.28   0.58   0.73   0.89    1.2  13759    1.0
phi[17]       1.93  2.1e-3   0.23   1.48   1.78   1.93   2.08   2.36  11679    1.0
phi[18]       2.21  1.8e-3   0.19   1.84   2.09   2.21   2.34   2.57  10206    1.0
phi[19]        1.0  2.1e-3   0.27   0.43   0.84   1.01   1.18   1.49  15892    1.0
phi[20]      -0.14    1.93   2.78  -5.36  -1.12   1.15   1.42   3.09    2.0   5.03
phi[21]       2.06  1.4e-3   0.14   1.78   1.96   2.06   2.16   2.34  10512    1.0
phi[22]      -0.24  2.5e-3   0.29  -0.78  -0.43  -0.24  -0.05   0.35  13492    1.0
phi[23]       1.91  2.6e-3   0.28   1.36   1.72   1.91    2.1   2.47  11879    1.0
phi[24]      -1.17    0.79   2.98  -6.23  -3.18  -0.16   0.22    5.3   14.0   1.35
phi[25]       0.32  8.8e-3   0.58  -0.56  -0.09    0.2   0.68   1.58 4399.0    1.0
phi[26]       2.38  7.2e-3   0.49   1.53   1.99   2.34   2.76    3.3 4709.0    1.0
phi[27]       1.47  2.4e-3   0.27   0.98   1.29   1.46   1.64   2.06  13319    1.0
phi[28]       0.63  1.8e-3    0.2   0.25    0.5   0.63   0.76   1.03  12110    1.0
phi[29]       1.48  7.0e-3   0.29    0.9    1.3   1.48   1.67   2.03 1675.0    1.0
phi[30]       1.89  1.3e-3   0.15    1.6   1.79   1.89   1.99   2.18  13311    1.0
phi[31]       2.34  1.8e-3   0.21   1.93    2.2   2.34   2.48   2.74  13610    1.0
phi[32]       2.34  1.8e-3   0.21   1.93    2.2   2.34   2.48   2.74  13694    1.0
phi[33]       1.52  2.1e-3   0.27   0.98   1.34   1.52    1.7   2.05  17099    1.0
phi[34]        2.3  1.9e-3    0.2   1.92   2.16   2.29   2.43   2.69  10788    1.0
phi[35]       0.16  3.7e-3    0.4  -0.62  -0.11   0.17   0.43   0.95  11739    1.0
phi[36]       0.69  2.1e-3   0.24    0.2   0.53   0.69   0.85   1.16  12952    1.0
phi[37]      -0.45    0.25   3.44  -5.59  -4.31   0.68   1.93   5.95  187.0   1.04
