Inference for Stan model: anon_model_36d21e616971c881d1e45dd863be4cb0.
4 chains, each with iter=12000; warmup=6000; thin=1; 
post-warmup draws per chain=6000, total post-warmup draws=24000.

                   mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
phi[156]            0.1    0.09   0.54  -0.78   -0.3 5.7e-3   0.48   1.22   33.0   1.11
phi[157]           1.25    0.09   0.77   0.11   0.68   1.06   1.75   2.88   74.0   1.04
phi[158]           2.26  9.7e-3   0.14   1.99   2.17   2.26   2.35   2.53  195.0   1.02
phi[159]           1.91    0.02   0.23   1.48   1.76   1.91   2.05    2.4  134.0   1.04
phi[160]           2.76    0.98    1.4   1.55   1.86   2.05   3.63    5.4    2.0   7.01
phi[161]           1.76    0.95   1.36   0.62    0.9   1.07   2.66   4.36    2.0   7.44
phi[162]           0.56    0.96   1.37   -2.0  -0.34   1.29   1.41   1.66    2.0   9.76
phi[163]           1.08    0.06   0.36   0.52   0.84   1.03   1.25   2.01   41.0   1.13
phi[164]          -0.37    1.02   1.59  -3.41   -0.8   0.01    0.5   2.07    2.0   2.37
phi[165]           5.97    0.01   0.08   5.82   5.91   5.96   6.02   6.14   49.0   1.07
phi[166]           0.71    0.51   0.76  -0.17    0.2    0.4   1.08   2.35    2.0   3.08
phi[167]           1.87    0.05   0.31   1.36   1.69   1.84    2.0   2.76   38.0    1.1
phi[168]           0.12    0.03   0.27  -0.42  -0.06   0.12    0.3   0.65   94.0   1.05
phi[169]           0.11    0.03   0.26   -0.4  -0.07   0.11   0.28    0.6   98.0   1.04
phi[170]           1.44    0.02   0.23   0.98   1.28   1.44    1.6   1.89  141.0   1.02
phi[171]           0.65    0.88   3.56  -5.72  -2.23   1.25   4.09   5.79   16.0   1.15
phi[172]           5.99  8.4e-3   0.07   5.85   5.95    6.0   6.05   6.13   74.0   1.03
phi[173]           2.79    0.96   1.36   1.71   1.93   2.08   3.71   5.33    2.0   9.33
phi[174]           0.13    0.02   0.21  -0.29  -0.02   0.12   0.27   0.57  191.0   1.01
phi[175]            2.3    0.01   0.14   2.02   2.21   2.31    2.4   2.59   99.0   1.07
phi[176]           1.65     0.8   1.17  -0.45   0.95   1.73   2.39   3.62    2.0   3.92
phi[177]           2.27    0.74   1.08   1.27   1.57   1.75    2.8   4.49    2.0   5.16
phi[178]           1.09    0.65   0.93   -0.7   0.61   1.59   1.66   1.78    2.0   9.06
phi[179]           1.98    0.02   0.24   1.51   1.82   1.97   2.13   2.46  179.0   1.02
phi[180]           0.19    0.49   3.41  -6.02  -2.67   0.36   3.25   6.19   48.0   1.05
phi[181]           0.55    0.04   0.31  -0.07   0.34   0.55   0.77   1.15   73.0   1.05
phi[182]            2.7    1.21   1.73   1.06   1.41   1.83   3.92    6.0    2.0   6.48
phi[183]            1.8    0.01   0.18   1.47   1.68    1.8   1.92   2.18  157.0   1.02
phi[184]          -0.39  9.8e-3    0.1   -0.6  -0.46  -0.39  -0.33   -0.2  102.0   1.03
phi[185]          -1.72     1.5   2.36  -5.52  -4.19  -1.57   0.25   2.08    2.0   2.45
phi[186]           2.02    0.02   0.16    1.7   1.91   2.02   2.13   2.33   95.0   1.06
phi[187]           1.27    0.23   0.38   0.76    1.0   1.17   1.45   2.17    3.0   1.94
phi[188]           1.69    0.02   0.19   1.36   1.56   1.68    1.8   2.12  101.0   1.03
phi[189]           1.29     1.0   1.49  -0.34   0.24   0.64   2.46   4.48    2.0   3.09
phi[190]          -0.68  7.1e-3   0.07  -0.83  -0.74  -0.69  -0.63  -0.54  110.0   1.04
phi[191]           1.85    0.68   0.99   0.56    0.9   1.67    2.8   3.37    2.0   3.65
phi[192]           1.46    0.02   0.25   1.04   1.29   1.44   1.62   2.01  130.0   1.03
phi[193]           2.73    0.03   0.29   2.17   2.53   2.75   2.94   3.29   75.0   1.06
phi[194]           0.46    0.03   0.37  -0.28   0.21   0.47   0.73   1.14  138.0   1.03
phi[195]           0.87    0.26   0.74  -0.06   0.42   0.67    1.0   2.78    8.0   2.15
phi[196]            1.7    0.03   0.23    1.2   1.55   1.72   1.86   2.11   48.0   1.11
phi[197]           2.06    0.02   0.18   1.69   1.95   2.06   2.17    2.4   83.0   1.05
phi[198]           2.51    0.02   0.18   2.15   2.39    2.5   2.63   2.84   83.0   1.03
phi[199]           -2.1     2.0   3.78   -6.2  -5.65  -3.23   0.23   6.09    4.0   2.02
phi[200]           1.26    0.04   0.33   0.62   1.04   1.26   1.49    1.9   89.0   1.07
G[1]               2.22    0.47   0.67   1.47   1.54   1.99   2.88   3.14    2.0    5.8
G[2]                3.9    0.04   0.45    2.8   3.64   3.93   4.19   4.74  154.0   1.03
G[3]               3.57    0.03   0.42   2.72   3.31   3.58   3.84   4.43  154.0   1.02
G[4]               3.75    0.03   0.36   3.12   3.48   3.72    4.0   4.51  164.0   1.01
G[5]               2.36    0.07   0.46   1.68   2.22   2.37   2.48    4.0   43.0   1.11
G[6]               3.15    0.04   0.33   2.53   2.93   3.14   3.36   3.81   54.0   1.11
G[7]               3.24    0.03   0.39   2.64   2.98   3.19   3.44   4.19  211.0   1.04
G[8]               2.31  9.5e-3   0.12   2.09   2.22   2.31   2.39   2.54  153.0   1.03
G[9]               2.84    0.01   0.14   2.63   2.74   2.81   2.91   3.18   96.0   1.02
G[10]              3.19  7.1e-3   0.11   2.98   3.11   3.18   3.26   3.41  237.0   1.03
G[11]              2.16    0.05   0.16   1.81   2.08   2.17   2.27   2.44   10.0   1.41
G[12]              3.39    0.02   0.17   3.12   3.27   3.37    3.5   3.77  105.0   1.02
G[13]              2.88    0.02   0.18   2.54   2.76   2.88    3.0   3.23  133.0   1.04
G[14]              2.14    0.12   0.21   1.73   2.02   2.15   2.28   2.55    3.0   1.71
G[15]              3.46    0.06   0.37   2.84   3.21   3.41   3.67   4.36   35.0   1.15
G[16]              3.04    0.02   0.21   2.71   2.89   3.02   3.16   3.52  172.0   1.02
G[17]              4.21    0.02   0.31   3.68   3.99   4.18   4.39   4.88  177.0   1.02
G[18]              2.23  9.9e-3   0.12   2.05   2.13   2.21   2.31    2.5  151.0   1.03
G[19]              2.86  5.9e-3   0.11   2.66   2.79   2.86   2.93   3.08  326.0   1.02
G[20]              3.28    0.08   0.64   2.02   2.98   3.37    3.7   4.39   60.0    1.1
G[21]              3.29    0.02   0.19   2.95   3.16   3.28   3.41   3.73  159.0   1.01
G[22]              2.24    0.01   0.12   2.06   2.14   2.22   2.32   2.51  126.0   1.02
G[23]              3.75    0.18   0.76   1.31   3.52   3.85    4.2   4.86   18.0    1.2
G[24]              3.13  7.3e-3    0.1   2.95   3.07   3.13    3.2   3.35  192.0   1.01
G[25]              2.75    0.01   0.14   2.51   2.65   2.73   2.82   3.07  117.0   1.03
G[26]              2.29    0.02   0.16   2.06   2.16   2.25   2.38    2.7  109.0   1.04
G[27]              4.24    0.04   0.38   3.55   3.96   4.23    4.5   5.01   93.0   1.05
G[28]              3.61    0.15   0.44   2.42   3.56   3.71   3.85   4.16    8.0   2.14
G[29]              3.52    0.03   0.36   2.84   3.27    3.5   3.76   4.27  189.0   1.02
G[30]              3.03    0.02   0.21   2.62    2.9   3.04   3.17   3.42  159.0   1.01
G[31]              3.86    0.04   0.44   2.87   3.61   3.88   4.15   4.69  120.0   1.04
G[32]              3.67    0.08   0.55   2.53   3.33   3.64    4.0   4.88   47.0   1.03
G[33]              3.47    0.03   0.35   2.83   3.24   3.46    3.7   4.17  140.0   1.06
G[34]              2.68     0.3   0.77   1.65   2.14   2.46    3.2   4.38    6.0   1.46
G[35]              3.91  9.8e-4   0.02   3.88    3.9   3.91   3.92   3.94  277.0    1.0
G[36]              2.92    0.01   0.14   2.66   2.82   2.91   3.01   3.24  147.0   1.03
G[37]               3.4    0.04   0.48   2.51   3.09   3.36   3.68   4.47  120.0   1.04
G[38]              3.28    0.81   1.18   1.22   2.01   3.81   4.05   4.55    2.0   4.47
G[39]              4.09    0.03   0.34   3.53   3.84   4.06   4.29   4.87  134.0   1.05
G[40]              2.79    0.02   0.21   2.43   2.66   2.78   2.92   3.22  174.0   1.02
G[41]              3.17  3.6e-3   0.06   3.05   3.13   3.17   3.21   3.29  277.0   1.02
G[42]              3.61    0.01   0.18   3.29   3.48    3.6   3.72   3.98  274.0   1.01
G[43]               3.6    0.02   0.23   3.19   3.45   3.59   3.74   4.11  133.0   1.03
G[44]              3.02  3.9e-3   0.06    2.9   2.98   3.02   3.06   3.16  280.0   1.03
G[45]              4.03    0.03   0.36   3.38   3.78   4.01   4.25   4.83  129.0   1.06
G[46]              2.72     0.1   0.53   2.06   2.32   2.61   2.98    4.1   27.0   1.18
G[47]              2.85    0.04   0.39   1.82   2.67   2.87   3.08   3.57  102.0   1.05
G[48]              1.95    0.11   0.18   1.71   1.83   1.91   2.01   2.39    3.0    2.3
G[49]              2.55    0.41   0.59   1.49   2.03   2.82   2.94   3.14    2.0   5.46
G[50]              3.88    0.03   0.41   3.05   3.62   3.88   4.15   4.67  195.0   1.04
G[51]              3.61    0.04   0.41   2.94   3.32   3.56   3.85   4.52   88.0   1.03
G[52]              3.01    0.02   0.21   2.59   2.87   3.01   3.16   3.42  172.0   1.02
G[53]              3.39    0.06   0.57   1.53   3.12   3.41   3.74   4.37   85.0   1.04
G[54]               3.1  8.2e-3   0.12   2.89   3.02   3.09   3.17   3.36  211.0   1.01
G[55]              2.47  8.9e-3   0.14   2.19   2.37   2.47   2.57   2.74  257.0   1.02
G[56]               2.9  5.4e-3   0.08   2.76   2.84   2.89   2.94   3.06  194.0   1.01
G[57]              3.36    0.02   0.23   2.96    3.2   3.34    3.5   3.86  180.0   1.03
G[58]              3.35  8.9e-3   0.14   3.08   3.25   3.35   3.45   3.65  263.0   1.02
G[59]              3.27    0.14   0.77   1.34   3.03   3.37   3.72   4.46   32.0   1.15
G[60]              2.66  6.7e-3   0.09   2.47    2.6   2.66   2.72   2.84  191.0   1.04
G[61]              3.21    0.03   0.31   2.73    3.0   3.16   3.37   3.95  125.0   1.03
G[62]              2.99    0.02   0.25   2.59   2.85   2.97    3.1    3.5  257.0   1.01
G[63]              4.87  2.1e-3   0.03   4.82   4.85   4.87   4.89   4.93  201.0   1.03
G[64]              2.87  6.4e-3   0.09   2.68   2.81   2.87   2.93   3.03  194.0   1.03
G[65]              2.81    0.01   0.13   2.58   2.72    2.8   2.89   3.12  133.0   1.04
G[66]              2.41  9.5e-3   0.12   2.19   2.33   2.41   2.49   2.66  153.0   1.04
G[67]              3.48    0.02   0.21   3.13   3.34   3.46   3.61   3.94  184.0   1.02
G[68]              3.03    0.02    0.2   2.63    2.9   3.04   3.17   3.43  185.0   1.03
G[69]              2.83  8.7e-3   0.13   2.63   2.74   2.82   2.91   3.13  212.0   1.02
G[70]              2.86    0.04   0.67   1.72   2.35   2.84   3.31   4.27  245.0   1.01
G[71]              2.86    0.01   0.14   2.64   2.76   2.83   2.93   3.22  105.0   1.05
G[72]              2.82    0.56   0.81    1.4   2.03   3.18   3.35   3.67    2.0   5.05
G[73]              3.81    0.03   0.35   3.21   3.55   3.79   4.05   4.52  128.0   1.04
G[74]              3.39  9.7e-3   0.14   3.14   3.29   3.38   3.47   3.68  198.0   1.03
G[75]              2.32    0.01   0.13   2.09   2.22   2.31   2.41   2.58  150.0   1.05
G[76]              2.67    0.02   0.22   2.29   2.52   2.65    2.8   3.15  161.0   1.03
G[77]              3.93  1.5e-3   0.02   3.88   3.91   3.92   3.94   3.97  215.0   1.01
G[78]              2.92  5.1e-3   0.08   2.76   2.87   2.92   2.97   3.07  248.0    1.0
G[79]              3.49    0.04   0.42   2.82   3.18   3.43   3.74   4.42  126.0   1.03
G[80]               2.8    0.07    0.6   2.12   2.35   2.63   3.07   4.33   66.0   1.02
G[81]               2.5    0.02   0.25   2.12    2.3   2.47   2.67   3.06  263.0   1.03
G[82]              3.03    0.01   0.21   2.61   2.89   3.03   3.18   3.45  199.0   1.03
G[83]              3.34    0.02   0.21   2.99   3.19   3.32   3.47   3.82  144.0   1.01
G[84]              2.53    0.05   0.58   1.59    2.2   2.46   2.82   3.82  128.0   1.04
G[85]              3.62    0.04   0.42   2.95   3.32   3.58   3.88   4.55  103.0   1.02
G[86]              3.41    0.03   0.33   2.83   3.18   3.39   3.61   4.14  170.0   1.03
G[87]              3.31    0.02   0.21   2.96   3.15   3.28   3.43   3.79  159.0   1.02
G[88]               2.3    0.25   0.37   1.63    2.0   2.45   2.56   2.73    2.0    3.5
G[89]              3.42    0.03   0.46   2.67   3.12   3.39    3.7   4.44  290.0    1.0
G[90]              2.54    0.34   0.63   1.58    2.0   2.52   2.92   3.97    3.0   1.64
G[91]              2.76  9.8e-3   0.13   2.54   2.66   2.74   2.83   3.05  173.0   1.02
G[92]              3.93  1.0e-3   0.02   3.89   3.91   3.93   3.94   3.97  384.0   1.01
G[93]              3.08  4.5e-3   0.07   2.95   3.03   3.07   3.12   3.22  220.0    1.0
G[94]              1.96     0.6   0.88   1.27    1.4   1.54   2.13   3.94    2.0   3.98
G[95]              3.51    0.02   0.27   3.06   3.31   3.47   3.67   4.13  235.0    1.0
G[96]              2.41  7.5e-3    0.1   2.21   2.35   2.42   2.48    2.6  175.0   1.03
G[97]              3.76    0.03   0.32   3.18   3.53   3.73   3.96   4.46  107.0   1.03
G[98]              3.43    0.01   0.14   3.17   3.33   3.42   3.52   3.72  160.0   1.03
G[99]              1.95    0.11   0.17   1.72   1.84    1.9    2.0   2.39    3.0   2.15
G[100]             2.59    0.14   0.29   2.04   2.47   2.65   2.78   3.06    4.0   1.63
G[101]             2.49    0.02   0.16   2.19   2.37   2.49   2.59   2.83  116.0   1.03
G[102]             2.29    0.03   0.19   1.77    2.2   2.32   2.41   2.57   40.0   1.12
G[103]             4.44    0.05   0.43   3.58   4.23   4.45   4.69   5.24   64.0   1.06
G[104]             3.84    0.05   0.43   3.15   3.53    3.8   4.09   4.83   80.0   1.02
G[105]             3.55    0.06    0.5   2.47   3.33   3.65   3.88   4.33   73.0   1.06
G[106]              2.8    0.51   0.79   1.38   2.02   3.05   3.37    4.0    2.0   2.44
G[107]             2.62  5.6e-3   0.09   2.44   2.56   2.62   2.68   2.81  288.0   1.01
G[108]             3.76    0.03   0.32   3.21   3.52   3.72   3.97   4.48  136.0   1.03
G[109]             2.74    0.03   0.32   2.25   2.56   2.71   2.87   3.34   89.0   1.03
G[110]             2.35    0.01   0.16   2.07   2.22   2.34   2.47   2.68  129.0   1.02
G[111]             2.93    0.03   0.33   2.36   2.69   2.89   3.13   3.62  146.0   1.02
G[112]             3.43    0.04    0.3    3.0   3.22   3.37   3.56   4.23   65.0   1.03
G[113]              2.3    0.18   0.31   1.65   2.11   2.39   2.51   2.74    3.0   1.89
G[114]             2.37    0.01   0.13   2.13   2.28   2.38   2.46    2.6  142.0   1.03
G[115]             2.19    0.02   0.22   1.78   2.04   2.17   2.33   2.65  150.0   1.04
G[116]             2.88    0.07   0.65   1.62   2.43   2.88   3.33   4.13   76.0   1.08
G[117]             3.93  1.6e-3   0.02   3.88   3.91   3.93   3.94   3.97  222.0   1.02
G[118]             2.47    0.01   0.13    2.2   2.39   2.47   2.55   2.71   85.0   1.05
G[119]             4.45    0.03   0.45   3.64   4.12   4.43   4.75   5.34  201.0   1.01
G[120]             3.08     0.7   1.03   1.28   2.04   3.47   3.79   4.37    2.0   3.45
G[121]             2.69    0.02   0.19   2.28   2.59    2.7    2.8   3.02   95.0   1.03
G[122]             2.62    0.45   0.65   1.47   2.08   2.94   3.04   3.23    2.0   6.59
G[123]             3.34    0.47   0.68   1.78   2.89   3.66   3.78   3.98    2.0   4.55
G[124]             2.46  8.6e-3    0.1   2.26   2.38   2.45   2.52   2.67  148.0   1.04
G[125]              2.1  8.3e-4   0.01   2.08   2.09    2.1   2.11   2.12  146.0   1.03
G[126]             3.08    0.04   0.48   2.18   2.75   3.06   3.38   4.08  140.0   1.04
G[127]              2.6    0.13   0.56   1.54   2.17   2.74   2.98    3.5   20.0   1.25
G[128]             3.02    0.01   0.21    2.6   2.88   3.03   3.16   3.42  213.0   1.02
G[129]             2.23    0.04   0.16   1.83   2.13   2.25   2.35   2.49   13.0   1.25
G[130]             3.07  9.7e-3   0.13   2.83   2.98   3.06   3.15   3.34  178.0   1.02
G[131]             3.63    0.03   0.36   2.99    3.4    3.6   3.85   4.41  177.0   1.02
G[132]             2.76    0.05   0.71   1.49   2.23    2.7   3.26   4.22  205.0   1.02
G[133]             3.27     0.1   0.67    2.1    2.8   3.33   3.73   4.56   44.0    1.1
G[134]             2.62    0.01   0.16   2.29   2.52   2.62   2.72   2.92  204.0   1.02
G[135]             3.02  7.4e-3   0.11   2.79   2.95   3.02   3.08   3.23  201.0   1.02
G[136]             3.45    0.04   0.38   2.97   3.21   3.38   3.59   4.31   77.0   1.06
G[137]             3.35    0.02   0.29    2.8   3.17   3.35   3.53   3.92  144.0   1.04
G[138]             2.43    0.35   0.58    1.5   1.66   2.69   2.86   3.18    3.0   2.28
G[139]             2.64    0.04   0.31   1.64   2.53   2.67   2.82   3.15   51.0   1.07
G[140]             3.69    0.02   0.27   3.23    3.5   3.66   3.84   4.29  237.0   1.02
G[141]             3.93    0.05    0.5   2.62   3.66   3.95   4.25   4.87   86.0   1.04
G[142]             3.03    0.05    0.3   2.62   2.84   2.97   3.13    3.9   45.0   1.08
G[143]             3.25    0.02   0.22   2.83    3.1   3.25    3.4   3.67  143.0   1.02
G[144]             2.48    0.36   0.53   1.54    2.0   2.69   2.84   3.14    2.0   3.59
G[145]             2.48    0.04   0.19    2.1   2.37   2.51   2.61    2.8   27.0   1.13
G[146]             3.02  8.1e-3    0.1   2.82   2.94   3.01   3.08   3.23  168.0   1.03
G[147]             3.41    0.03   0.27   3.03   3.23   3.37   3.53   4.11   89.0   1.05
G[148]             3.02    0.01   0.21   2.62   2.88   3.03   3.16   3.42  201.0   1.03
G[149]             4.76    0.04   0.43   3.86   4.49   4.76   5.06    5.6  143.0   1.04
G[150]             3.34    0.02   0.22   2.95   3.19   3.32   3.47   3.79  131.0   1.05
G[151]             3.03    0.06   0.58    1.8   2.69   3.11   3.43   4.05  106.0   1.04
G[152]             2.16  6.2e-4 7.6e-3   2.15   2.16   2.16   2.17   2.18  148.0   1.04
G[153]             2.15    0.63    0.9   0.61   1.26   2.59   2.75    3.0    2.0    5.9
G[154]             3.09    0.71   1.05   1.28   2.07   3.52    3.8   4.35    2.0   3.95
G[155]             2.92    0.02   0.26   2.48   2.74   2.89   3.07   3.51  145.0   1.03
G[156]             3.14    0.65   1.12   1.24   2.39   3.58    4.0   4.71    3.0   1.87
G[157]             2.16    0.02   0.22   1.77   1.99   2.15   2.32   2.59  126.0   1.02
G[158]             3.13  7.0e-3   0.11   2.94   3.06   3.12    3.2   3.36  233.0    1.0
G[159]             2.97  9.1e-3   0.12   2.73   2.89   2.97   3.05   3.22  180.0   1.01
G[160]             2.62  7.6e-3   0.08   2.47   2.57   2.62   2.67    2.8  123.0   1.03
G[161]              2.4  9.7e-3    0.1   2.16   2.35   2.41   2.47   2.59  111.0   1.03
G[162]             3.69    0.02   0.26   3.25   3.51   3.67   3.85   4.27  145.0   1.02
G[163]             2.78    0.07   0.42   1.59    2.6   2.82   3.02   3.49   34.0   1.16
G[164]             3.51    0.06   0.53   2.42   3.23   3.63   3.87   4.36   81.0   1.01
G[165]             3.91  1.2e-3   0.02   3.88    3.9   3.91   3.92   3.94  172.0   1.03
G[166]             2.85    0.57   0.83    1.4   2.08   3.22   3.38   3.73    2.0    5.0
G[167]             2.35    0.03    0.2   1.73   2.28   2.39   2.48   2.63   42.0   1.06
G[168]             2.94  7.4e-3   0.09   2.76   2.88   2.95    3.0   3.13  159.0   1.04
G[169]             2.54    0.02   0.19   2.18   2.41   2.55   2.68   2.89   99.0   1.04
G[170]             2.69    0.02    0.2   2.29   2.56   2.69   2.83   3.09  136.0   1.03
G[171]             2.95    0.06   0.73    1.7   2.37   2.91   3.48   4.36  145.0   1.03
G[172]             3.91  1.1e-3   0.02   3.88    3.9   3.91   3.92   3.94  258.0   1.01
G[173]             3.05  9.1e-3   0.13   2.82   2.96   3.04   3.14   3.33  214.0   1.04
G[174]             2.57    0.01   0.16   2.26   2.46   2.58   2.68   2.88  155.0   1.02
G[175]             2.47  8.9e-3   0.13   2.21   2.38   2.47   2.55   2.71  203.0   1.01
G[176]              2.1    0.32   0.46   1.59   1.65   2.06   2.56    2.7    2.0   7.72
G[177]             2.55    0.41   0.59    1.5   2.06   2.83   2.93    3.1    2.0   6.64
G[178]             3.56    0.61   0.91   2.03   2.65   3.88   4.18   4.76    2.0   3.16
G[179]             3.27    0.02   0.31   2.72   3.05   3.24   3.46   3.98  249.0   1.01
G[180]             2.96    0.08   0.67    1.5   2.49    3.1   3.43   4.04   70.0   1.06
G[181]             3.12    0.01   0.19    2.8   2.99    3.1   3.24   3.54  195.0   1.03
G[182]             2.44    0.72   1.04    1.3   1.43   2.16    3.4   4.09    2.0   4.98
G[183]             3.21    0.02   0.28   2.74   3.01   3.18   3.37   3.86  145.0   1.04
G[184]             2.53  1.7e-4 2.7e-3   2.53   2.53   2.53   2.53   2.54  250.0   1.01
G[185]             2.72    0.06   0.43   1.65   2.52   2.69   2.91   3.66   59.0   1.03
G[186]             3.04  8.2e-3   0.13   2.81   2.95   3.03   3.11   3.31  248.0   1.02
G[187]              2.8    0.57   0.83   1.34   2.03   3.13   3.35    3.8    2.0    3.8
G[188]             3.59    0.04   0.42   2.88    3.3   3.55   3.87   4.49  125.0   1.04
G[189]             3.22    0.04   0.38   2.28   3.04   3.25   3.45   3.93  117.0   1.03
G[190]             4.87  2.3e-3   0.03   4.82   4.85   4.87   4.89   4.94  168.0   1.03
G[191]             2.36    0.65   0.93   1.37   1.44   2.13   3.26   3.64    2.0   7.08
G[192]              3.6    0.02   0.25   3.14   3.43   3.58   3.74    4.2  143.0   1.02
G[193]             2.26  9.9e-3   0.12   2.07   2.17   2.26   2.34   2.49  138.0   1.04
G[194]              3.3    0.02   0.21   2.94   3.15   3.28   3.44   3.77  147.0   1.05
G[195]             3.45    0.21   0.64   2.08   3.19   3.54   3.84   4.54    9.0   1.66
G[196]             2.25    0.02   0.13   2.02   2.15   2.26   2.36    2.5   29.0   1.11
G[197]             2.65  6.4e-3   0.09   2.46   2.59   2.65   2.72   2.84  219.0   1.02
G[198]             2.21  7.6e-3    0.1   2.05   2.13    2.2   2.28   2.42  168.0   1.02
G[199]              3.9    0.18    0.6   2.36   3.58   3.93   4.28   4.97   11.0   1.15
G[200]             2.76    0.02   0.24   2.41    2.6   2.72   2.87   3.32  255.0   1.01
epsilon_std[1]     0.04    0.02   0.09  -0.16  -0.02   0.04    0.1   0.22   23.0   1.22
epsilon_std[2]    -0.05    0.02   0.09  -0.21  -0.11  -0.06 6.2e-3   0.12   18.0   1.14
epsilon_std[3]     -0.2    0.01   0.09  -0.37  -0.25  -0.19  -0.14  -0.04   45.0   1.05
epsilon_std[4]    -0.01    0.03   0.07  -0.15  -0.06  -0.01   0.03   0.12    7.0    1.3
epsilon_std[5]    -0.23    0.05   0.11  -0.45  -0.31  -0.23  -0.15-6.5e-3    5.0   1.37
epsilon_std[6]     0.11    0.04   0.09  -0.05   0.05   0.11   0.17    0.3    6.0   1.37
epsilon_std[7]    -0.17    0.02   0.07  -0.33  -0.21  -0.17  -0.12  -0.04   19.0   1.17
epsilon_std[8]     0.21    0.01   0.07   0.05   0.16   0.21   0.26   0.34   36.0   1.11
epsilon_std[9]     0.31    0.07   0.13   0.07   0.22   0.29   0.43   0.55    3.0   1.88
epsilon_std[10]     0.1    0.06    0.1  -0.09   0.02   0.08   0.18    0.3    3.0   1.72
epsilon_std[11]    0.17    0.03   0.07   0.04   0.12   0.17   0.21   0.31    6.0   1.35
epsilon_std[12]   -0.17    0.01   0.07  -0.31  -0.22  -0.17  -0.12  -0.03   34.0   1.09
epsilon_std[13]    0.05    0.02   0.08  -0.12-4.8e-3   0.05    0.1   0.22   23.0   1.19
epsilon_std[14]    0.19    0.04   0.08   0.05   0.14   0.19   0.25   0.35    5.0   1.51
epsilon_std[15]    0.13    0.02   0.08  -0.02   0.08   0.13   0.18    0.3   23.0   1.12
epsilon_std[16]   -0.16    0.03   0.07  -0.29  -0.21  -0.16  -0.11  -0.03    6.0   1.29
epsilon_std[17]    0.06    0.06   0.11  -0.12  -0.02   0.04   0.14   0.25    4.0   1.71
epsilon_std[18]    0.01    0.02   0.07  -0.14  -0.04   0.01   0.07   0.15   17.0   1.23
epsilon_std[19]    0.13    0.04   0.07   0.01   0.08   0.12   0.18   0.28    4.0   1.58
epsilon_std[20]    3.18    0.03   0.19   2.84   3.04   3.16    3.3   3.59   30.0   1.17
epsilon_std[21]    0.42    0.08   0.15   0.16   0.32   0.39   0.54   0.69    3.0   1.85
epsilon_std[22]    0.21    0.03   0.07   0.06   0.16   0.21   0.25   0.34    7.0   1.39
epsilon_std[23]   -0.29    0.02   0.08  -0.45  -0.35  -0.29  -0.24  -0.12   24.0    1.1
epsilon_std[24]    0.18    0.07   0.12  -0.05   0.09   0.17   0.29    0.4    4.0   1.79
epsilon_std[25]   -0.24    0.02   0.08  -0.41  -0.29  -0.24  -0.18  -0.08   18.0   1.25
epsilon_std[26]    0.06    0.04   0.09  -0.11  -0.01   0.05   0.13   0.22    5.0   1.45
epsilon_std[27]   -0.35    0.02   0.11  -0.54  -0.43  -0.36  -0.28  -0.11   20.0   1.15
epsilon_std[28]    -0.2    0.05   0.11  -0.41  -0.27   -0.2  -0.12   0.02    5.0   1.41
epsilon_std[29]    0.36    0.06   0.16   0.04   0.25   0.36   0.47   0.69    6.0   1.35
epsilon_std[30]   -0.01    0.02   0.08  -0.18  -0.07-7.4e-3   0.04   0.15   19.0   1.21
epsilon_std[31]    0.06    0.05   0.12  -0.15  -0.04   0.05   0.14    0.3    6.0   1.37
epsilon_std[32]    0.28    0.04   0.09   0.14   0.22   0.27   0.33   0.49    5.0   1.44
epsilon_std[33]    0.05    0.04   0.08  -0.11  -0.01   0.05    0.1   0.21    5.0   1.45
epsilon_std[34]    0.21    0.03    0.1   0.04   0.15    0.2   0.27   0.43    8.0   1.28
epsilon_std[35]    0.88    0.09   0.28   0.36   0.69   0.87   1.08   1.41   10.0   1.19
epsilon_std[36]   -0.19    0.02   0.08  -0.34  -0.25  -0.19  -0.14  -0.03   15.0   1.19
epsilon_std[37]   -0.21    0.02   0.09  -0.39  -0.27  -0.22  -0.16  -0.03   27.0   1.14
epsilon_std[38]   -0.37    0.02   0.09  -0.54  -0.42  -0.37  -0.31  -0.19   31.0   1.13
epsilon_std[39]    0.09    0.03   0.09  -0.08   0.03   0.09   0.15   0.29    7.0   1.34
epsilon_std[40]    0.19    0.07   0.13  -0.04    0.1   0.17    0.3   0.42    3.0   1.87
epsilon_std[41]     0.4    0.08   0.14   0.14   0.29   0.37   0.52   0.65    3.0   1.87
epsilon_std[42]    0.06    0.07   0.14  -0.18  -0.04   0.04   0.17   0.32    3.0   1.81
epsilon_std[43]    0.11    0.04   0.09  -0.05   0.04    0.1   0.18   0.27    4.0   1.55
epsilon_std[44]     0.1    0.02   0.06  -0.02   0.06    0.1   0.14   0.22   11.0    1.2
epsilon_std[45]    0.18    0.03   0.08   0.02   0.13   0.18   0.23   0.35   10.0   1.24
epsilon_std[46]    0.06    0.03   0.09   -0.1 8.3e-4   0.07   0.12   0.23    7.0   1.32
epsilon_std[47]    0.21    0.04   0.08   0.05   0.16   0.21   0.27   0.37    5.0   1.41
epsilon_std[48]   -0.02    0.02   0.07  -0.15  -0.07  -0.02   0.02    0.1   12.0   1.25
epsilon_std[49]    0.15    0.04   0.08-2.4e-3    0.1   0.15   0.21   0.29    4.0   1.54
