Inference for Stan model: anon_model_397458fbbd01e7b8f1803282df68c37b.
4 chains, each with iter=60000; warmup=30000; thin=1; 
post-warmup draws per chain=30000, total post-warmup draws=120000.

              mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
eps_std[36]  -0.62   0.117  0.272 -1.188 -0.802 -0.601 -0.425 -0.135    5.0  1.274
eps_std[37] -1.013   0.011  0.196 -1.414 -1.144 -1.007 -0.877 -0.648  307.0  1.019
eps_std[38] -1.101   0.017  0.891 -2.833 -1.697 -1.111 -0.508  0.666   2645  1.001
eps_std[39]  1.403   0.214  0.379   0.61  1.155  1.461  1.677  2.036    3.0   1.65
eps_std[40]  2.107   0.015   0.31  1.514  1.896  2.098  2.313  2.727  403.0   1.02
eps_std[41] -0.958   0.038  0.259 -1.502 -1.127 -0.943 -0.775 -0.489   46.0  1.054
eps_std[42]   2.13   0.012   0.29  1.585  1.931   2.12  2.317  2.733  581.0  1.014
eps_std[43]  2.005   0.018  0.282  1.471  1.813    2.0  2.189  2.576  254.0  1.025
eps_std[44]   1.96   0.015  0.262  1.463  1.782  1.953  2.134  2.484  311.0  1.021
eps_std[45] -0.025   0.014  0.251 -0.506 -0.193  -0.03  0.137  0.488  314.0  1.021
eps_std[46]  1.851   0.015  0.313  1.248  1.638  1.849  2.058  2.473  429.0  1.014
eps_std[47]  0.753   0.013  0.313  0.161  0.544  0.745  0.957  1.384  551.0  1.007
eps_std[48]  1.161   0.018  0.524  0.053  0.838  1.186  1.511  2.135  853.0  1.013
eps_std[49]  0.533   0.027  0.635  -0.69  0.099  0.541  0.962  1.762  555.0   1.01
eps_std[50]  0.437   0.033  0.683 -0.992  0.008  0.454  0.887  1.747  423.0  1.005
eps_sig      0.309   0.001  0.034  0.252  0.286  0.306  0.329  0.384  721.0  1.009
epsA          0.58   0.007  0.128  0.319  0.496  0.581  0.667  0.825  385.0  1.013
epsB        -0.204   0.004  0.078  -0.35 -0.257 -0.205 -0.153 -0.045  388.0   1.01
al_std[1]    0.014   0.003  0.053 -0.092  -0.02  0.015  0.049  0.114  339.0  1.012
al_std[2]    0.093   0.043  0.107 -0.078  0.016  0.077  0.156  0.339    6.0  1.226
al_std[3]    0.006   0.003  0.056 -0.107  -0.03  0.007  0.044  0.113  417.0  1.009
al_std[4]    0.064   0.003  0.056 -0.046  0.028  0.064    0.1  0.174  369.0   1.01
al_std[5]     0.09   0.003  0.057 -0.023  0.054   0.09  0.127  0.202  358.0  1.011
al_std[6]    0.068   0.004  0.075 -0.084  0.021  0.068  0.115  0.218  445.0  1.006
al_std[7]   -0.023   0.003  0.054 -0.134 -0.057 -0.021  0.014  0.081  353.0   1.01
al_std[8]    0.057   0.003  0.056 -0.054   0.02  0.058  0.094  0.167  339.0   1.01
al_std[9]    0.015   0.003  0.068 -0.125 -0.028  0.017   0.06  0.143  567.0  1.006
al_std[10]   0.064   0.004  0.062 -0.059  0.023  0.065  0.105  0.186  315.0  1.013
al_std[11]   0.087   0.004  0.076 -0.058  0.036  0.086  0.137   0.24  365.0  1.014
al_std[12]  -0.001   0.003  0.057 -0.116 -0.038-3.07e-4  0.036  0.108  313.0  1.011
al_std[13]   0.321   0.004   0.13  0.079   0.24  0.314  0.397  0.595  865.0  1.004
al_std[14]   0.115   0.004  0.069 -0.016  0.069  0.113  0.159  0.255  377.0   1.01
al_std[15]   0.064   0.003   0.06 -0.054  0.024  0.064  0.104  0.184  330.0  1.011
al_std[16]   0.081   0.003  0.065 -0.046  0.038  0.081  0.124  0.211  355.0  1.012
al_std[17]   0.134   0.004  0.071-7.8e-4  0.086  0.132  0.181   0.28  383.0  1.011
al_std[18]  -0.069   0.003   0.08 -0.238  -0.12 -0.065 -0.014  0.077  571.0  1.007
al_std[19]   0.109   0.004  0.072 -0.027  0.062  0.107  0.156  0.255  418.0   1.01
al_std[20]   0.093   0.004  0.077 -0.055  0.042  0.092  0.143   0.25  476.0  1.007
al_std[21]   0.197   0.004  0.083  0.038  0.142  0.195   0.25  0.366  527.0  1.008
al_std[22]   0.073   0.003  0.081 -0.085  0.021  0.073  0.126  0.231  556.0  1.007
al_std[23]   0.155   0.004  0.072   0.02  0.106  0.153  0.202  0.303  410.0  1.009
al_std[24]   0.054   0.004  0.071 -0.086  0.007  0.054  0.101  0.194  395.0  1.011
al_std[25]   0.091   0.005  0.073 -0.053  0.042   0.09  0.139  0.236  256.0  1.026
al_std[26]   0.119   0.003   0.07 -0.016  0.073  0.118  0.165  0.261  410.0  1.008
al_std[27]  -0.011   0.004  0.077 -0.171  -0.06 -0.008  0.041  0.133  400.0  1.011
al_std[28]   0.202   0.004  0.089  0.033  0.142  0.199  0.259  0.384  585.0  1.005
al_std[29]   0.053   0.004  0.067 -0.076  0.008  0.053  0.097  0.186  222.0  1.027
al_std[30]  -0.005   0.003  0.087 -0.176 -0.061 -0.004  0.053  0.165  712.0  1.006
al_std[31]  -0.258   0.003  0.075 -0.412 -0.307 -0.255 -0.207 -0.121  588.0  1.007
al_std[32]    0.07   0.004  0.086 -0.109  0.017  0.073  0.127  0.233  465.0  1.009
al_std[33]    0.14   0.004  0.073  0.001  0.091  0.138  0.187  0.289  393.0  1.011
al_std[34]   0.065   0.004  0.074 -0.077  0.016  0.064  0.114  0.213  419.0  1.009
al_std[35]   0.104   0.005  0.098 -0.085  0.043  0.102  0.164  0.305  474.0   1.01
al_std[36]   0.093   0.004  0.076 -0.054  0.041  0.091  0.142  0.248  403.0  1.008
al_std[37]   0.141   0.006  0.097 -0.045  0.079  0.139  0.202  0.339  281.0  1.019
al_std[38]  -6.815   0.012  0.691 -8.204  -7.28 -6.803 -6.336 -5.497   3195    1.0
al_std[39]   0.086   0.004  0.067 -0.042  0.041  0.085   0.13  0.223  331.0  1.011
al_std[40]   0.139   0.005  0.119 -0.089  0.062  0.135  0.212  0.387  510.0  1.015
al_std[41]    0.15   0.004   0.09 -0.024  0.091  0.149  0.208  0.331  513.0  1.006
al_std[42]   0.231   0.005  0.124  0.012  0.147  0.223  0.305  0.502  638.0  1.009
al_std[43]  -0.041   0.003  0.073 -0.188 -0.087 -0.039  0.008  0.099  438.0  1.011
al_std[44]   0.351   0.004  0.098   0.17  0.285  0.347  0.414  0.556  544.0  1.007
al_std[45]   0.256   0.004  0.084  0.101  0.199  0.252   0.31  0.432  394.0   1.01
al_std[46]   0.093   0.007  0.165 -0.245 -0.012  0.103  0.202  0.406  600.0  1.011
al_std[47]  -0.079   0.004  0.113 -0.303 -0.152 -0.078 -0.004  0.137  806.0  1.006
al_std[48]   0.346   0.028  0.427 -0.511  0.079  0.341  0.616  1.204  237.0  1.025
al_std[49]   0.016    0.02  0.602  -1.13 -0.402   0.01  0.422  1.217  905.0  1.008
al_std[50]  -0.151   0.183  0.711 -1.486  -0.63 -0.195  0.317  1.288   15.0  1.109
al_sig        0.05 1.29e-4  0.006   0.04  0.046   0.05  0.054  0.063   2112  1.001
alA          0.014 2.42e-4  0.005  0.005  0.011  0.014  0.017  0.023  355.0  1.012
alB          0.327   0.001  0.079  0.175  0.273  0.326  0.379  0.484   2774    1.0
A_std[1]    -0.595   0.755   1.12 -3.242  -0.95 -0.068  0.108  0.412    2.0  3.273
A_std[2]     0.807   0.328  0.672 -0.036  0.308  0.631   1.17  2.486    4.0  1.381
A_std[3]     0.449   0.012  0.381 -0.142  0.203  0.389  0.627   1.38  992.0  1.009
A_std[4]    -0.494   0.129  0.531 -1.695 -0.828 -0.364 -0.117  0.285   17.0  1.327
A_std[5]    -0.219   0.149  0.718 -2.124 -0.369 -0.091  0.109  1.123   23.0  1.177
A_std[6]     0.137   0.014  0.295 -0.495 -0.021   0.15  0.307  0.708  451.0  1.013
A_std[7]    -0.255   0.055  0.661  -1.75 -0.519 -0.186  0.073  0.801  144.0  1.011
A_std[8]     0.277   0.009   0.32 -0.353  0.081  0.268  0.461  0.963   1366   1.01
A_std[9]     0.587   0.015  0.404 -0.139   0.32  0.552  0.822  1.477  751.0  1.021
A_std[10]    0.433   0.145  1.058 -2.246 -0.017  0.542  1.064  2.299   53.0  1.063
A_std[11]   -0.105   0.029  0.365 -0.909 -0.309 -0.079  0.119  0.563  156.0  1.039
A_std[12]   -0.131   0.057  0.364 -0.963 -0.333 -0.086  0.112  0.476   41.0  1.054
A_std[13]   -0.374    0.03  0.783 -2.331 -0.725 -0.273  0.093   0.99  699.0  1.002
A_std[14]   -0.521   0.031   0.78 -2.197 -0.957 -0.478 -0.073  1.058  640.0  1.005
A_std[15]   -0.519    0.04  0.717 -2.112 -0.876 -0.447 -0.107  0.757  326.0  1.004
A_std[16]    0.089   0.013  0.362 -0.654 -0.131  0.098  0.316  0.802  762.0  1.021
A_std[17]    0.717   0.026  0.672 -0.487  0.277   0.67  1.098   2.21  668.0  1.013
A_std[18]   -0.303   0.048  0.488 -1.382 -0.584 -0.264  0.018  0.562  103.0  1.038
A_std[19]    1.135    0.58  0.999 -0.165  0.485   0.84  1.511  3.705    3.0  1.737
A_std[20]    0.173   0.048  0.635 -1.183 -0.136  0.189  0.514  1.382  172.0  1.038
A_std[21]   -0.748   0.038  0.775 -2.554 -1.158 -0.652 -0.256  0.579  410.0  1.014
A_std[22]     0.59   0.029  0.511 -0.362  0.256   0.57  0.897  1.699  317.0  1.019
A_std[23]   -0.796   0.042  0.679  -2.41  -1.14   -0.7 -0.363  0.301  258.0  1.027
A_std[24]    0.439   0.015  0.453 -0.454  0.155  0.437  0.719  1.366  886.0  1.006
A_std[25]    0.204   0.429  0.812  -0.88 -0.286  0.002  0.407  2.398    4.0  1.505
A_std[26]     1.61   0.505  1.011  0.132  0.919  1.401  2.108  4.113    4.0  1.401
A_std[27]    0.042   0.023  0.597 -1.031 -0.337 -0.009  0.361  1.414  704.0  1.015
A_std[28]   -0.612   0.016  0.704 -2.287 -0.976 -0.521 -0.158  0.565   1883  1.006
A_std[29]    1.765    0.77  1.328 -0.629  0.798  1.915  2.634  4.288    3.0  1.709
A_std[30]   -0.141   0.052  0.649  -1.72 -0.455 -0.098  0.239  1.021  157.0  1.027
A_std[31]   -0.364   0.939  1.436 -3.544  -1.32  0.143  0.562  1.556    2.0  2.575
A_std[32]   -0.345   0.055  0.966 -2.301 -0.883 -0.362  0.163  1.762  314.0  1.011
A_std[33]    0.401    0.01  0.459 -0.499  0.114   0.39  0.675   1.35   2318  1.003
A_std[34]   -0.611   0.159  0.463 -1.652 -0.893 -0.556 -0.278  0.142    8.0  1.162
A_std[35]    1.026   0.025  0.539  0.091  0.671  0.979  1.329  2.248  472.0  1.029
A_std[36]    1.552   0.262  0.968 -0.153  0.886  1.482  2.142  3.656   14.0  1.105
A_std[37]   -0.634   0.039  0.655 -2.305  -0.93  -0.54 -0.225  0.351  279.0  1.023
A_std[38]   49.557   9.886 18.154 24.016 35.428 45.986 60.882 91.593    3.0  1.578
A_std[39]    0.618    0.05  0.634 -0.683  0.226  0.619  1.004  1.936  158.0  1.015
A_std[40]    0.084    0.02  0.648 -1.208 -0.276  0.106  0.473  1.287   1102  1.007
A_std[41]     0.14   0.058  0.745 -1.475 -0.244  0.149  0.543  1.587  166.0  1.023
A_std[42]    0.282    0.02  0.613 -0.874 -0.089  0.258  0.614  1.637  911.0  1.006
A_std[43]   -0.901   0.075   0.99 -2.946 -1.476 -0.908 -0.345  1.138  173.0   1.02
A_std[44]    1.666   0.028  0.744  0.368  1.167  1.602  2.093  3.337  692.0  1.022
A_std[45]    1.755   0.024  0.942   0.15  1.126  1.663  2.285  3.922   1599  1.006
A_std[46]   -0.518   0.172  0.947 -3.065 -0.918  -0.41  0.033  1.006   30.0  1.114
A_std[47]   -0.332   0.021  0.869 -2.131 -0.838 -0.303  0.211  1.296   1662  1.007
A_std[48]    0.345    0.05  0.915 -1.447 -0.235  0.337  0.911  2.238  334.0  1.007
A_std[49]   -0.226    0.04  1.065 -2.397 -0.886 -0.204  0.455  1.848  692.0  1.008
A_std[50]   -0.381   0.023  1.084 -2.666  -1.04 -0.343  0.327  1.653   2262  1.001
A_sig        0.016   0.003  0.006  0.008  0.011  0.015  0.019  0.028    3.0  1.602
AA           0.094   0.003  0.011   0.07  0.087  0.094  0.102  0.115   15.0  1.102
AB           0.839   0.004  0.047  0.748  0.807  0.839  0.871  0.933  162.0  1.024
epsilon[1]    0.32   0.061  0.094  0.189  0.253  0.289  0.398    0.5    2.0  2.561
epsilon[2]   0.177   0.005  0.122 -0.108  0.109   0.19  0.259  0.372  657.0  1.019
epsilon[3]   0.234 2.39e-4  0.014  0.207  0.225  0.235  0.244   0.26   3302  1.001
epsilon[4]   0.188 1.59e-4   0.01  0.168  0.181  0.188  0.195  0.208   3961  1.001
epsilon[5]   0.204    0.01   0.11 -0.014  0.132  0.205  0.274  0.426  129.0  1.025
epsilon[6]   0.192   0.005  0.082  0.023  0.139  0.197  0.246  0.348  272.0  1.005
epsilon[7]   0.191 1.64e-4  0.012  0.167  0.183  0.191  0.199  0.215   5519  1.001
epsilon[8]   0.171   0.003  0.062  0.045   0.13  0.172  0.213  0.289  510.0  1.017
epsilon[9]   0.099   0.002  0.064 -0.038  0.059  0.103  0.144  0.214  704.0  1.003
epsilon[10]  0.016   0.004  0.036 -0.053 -0.009  0.014  0.039  0.092  104.0  1.034
epsilon[11]  0.195   0.006  0.062  0.075  0.154  0.195  0.237  0.316  115.0  1.044
epsilon[12]  0.143 2.15e-4  0.011  0.118  0.136  0.143   0.15  0.164   2790  1.001
epsilon[13]  0.043   0.011    0.2 -0.352 -0.088  0.046  0.176  0.435  327.0  1.016
epsilon[14]  0.118 9.82e-4  0.041  0.038  0.092  0.119  0.146  0.198   1733  1.005
epsilon[15]  0.142   0.001   0.04  0.062  0.115  0.143  0.169  0.218   1125  1.004
epsilon[16]  0.176   0.001  0.029  0.131  0.156  0.172  0.193  0.243  530.0  1.005
epsilon[17]   0.21   0.047  0.175 -0.169  0.111  0.207  0.323  0.555   14.0  1.187
epsilon[18]  0.002 5.48e-4  0.022  -0.05 -0.009  0.005  0.017  0.037   1576  1.003
epsilon[19]  0.131   0.064  0.104  -0.04  0.057  0.113  0.205  0.342    3.0  1.988
epsilon[20] -0.011 3.46e-4  0.023 -0.055 -0.027 -0.012  0.004  0.035   4374  1.002
epsilon[21]  -0.02   0.002  0.073 -0.164 -0.068 -0.019  0.029  0.121   1080  1.004
epsilon[22]  0.032   0.014  0.045 -0.073  0.008  0.034  0.059  0.117   10.0  1.143
epsilon[23]  0.073   0.002  0.055 -0.039  0.037  0.073  0.109  0.182   1212  1.003
epsilon[24] -0.016 2.39e-4  0.016 -0.048 -0.027 -0.016 -0.006  0.015   4518  1.001
epsilon[25]  0.044 5.59e-4  0.021  0.002  0.031  0.045  0.058  0.083   1359   1.01
epsilon[26]  0.107   0.044  0.068  0.024  0.057  0.081  0.166  0.244    2.0  2.514
epsilon[27]  0.063   0.001  0.037 -0.006   0.04  0.061  0.084  0.141  974.0  1.003
epsilon[28]  0.001 2.62e-4   0.02 -0.037 -0.0136.13e-4  0.014  0.043   5955    1.0
epsilon[29]  0.148   0.046  0.069 -0.001  0.116  0.174  0.195   0.23    2.0  2.786
epsilon[30]  0.002   0.004  0.038  -0.07 -0.023-5.34e-4  0.024  0.083  105.0   1.04
epsilon[31]  0.883 1.41e-4  0.014  0.855  0.874  0.883  0.893  0.911   9998  1.001
epsilon[32]   0.07 3.98e-4  0.023  0.026  0.055   0.07  0.085  0.115   3248    1.0
epsilon[33]6.95e-4 1.63e-4  0.014 -0.027 -0.0094.98e-4   0.01  0.029   7700  1.001
epsilon[34]  0.106 3.31e-4  0.019  0.071  0.093  0.106  0.119  0.146   3316  1.001
epsilon[35] -0.006  4.5e-4  0.024  -0.05 -0.022 -0.007  0.008  0.043   2750  1.002
epsilon[36]  0.103   0.033  0.067 -0.037  0.057  0.112   0.15  0.219    4.0  1.375
epsilon[37] -0.028 4.91e-4  0.026 -0.074 -0.045 -0.029 -0.012  0.027   2784  1.001
epsilon[38] -0.072   0.006  0.287 -0.645 -0.261 -0.071  0.121  0.486   2270  1.002
epsilon[39]  0.728   0.064  0.097  0.516  0.663  0.766  0.798   0.84    2.0  2.525
epsilon[40]  0.941   0.004  0.058  0.826  0.905   0.94  0.976  1.059  272.0  1.025
epsilon[41] -0.001   0.009  0.058 -0.125 -0.036  0.002  0.037  0.107   47.0  1.048
epsilon[42]  0.967   0.001  0.037  0.903  0.942  0.964  0.989  1.049   1089  1.003
epsilon[43]  0.935 8.04e-4  0.033  0.859  0.917  0.936  0.955  0.996   1728  1.009
epsilon[44]  0.895 3.02e-4  0.016  0.864  0.884  0.895  0.905  0.926   2811  1.003
epsilon[45]  0.353   0.002  0.051  0.259  0.317  0.351  0.386  0.458  825.0  1.005
epsilon[46]  0.938   0.002  0.053  0.817  0.911  0.946  0.971  1.024  550.0  1.009
epsilon[47]   0.67   0.001  0.058  0.565  0.634  0.667  0.703  0.792   1504  1.009
epsilon[48]   0.82   0.006  0.153  0.467  0.736  0.838   0.92  1.081  759.0  1.022
epsilon[49]  0.717    0.01  0.193  0.356  0.582  0.712  0.848  1.101  347.0  1.016
epsilon[50]  0.739   0.007  0.202   0.32  0.617  0.745  0.863   1.14  726.0  1.012
alpha[1]     0.007 1.79e-5  0.001  0.005  0.006  0.007  0.008  0.009   3707  1.006
alpha[2]     0.011   0.002  0.005  0.004  0.007   0.01  0.014  0.022    5.0  1.326
alpha[3]     0.007 2.16e-5  0.001  0.004  0.006  0.007  0.008   0.01   4606  1.001
alpha[4]      0.01 2.23e-5  0.001  0.008  0.009   0.01  0.011  0.012   2956  1.001
alpha[5]     0.011 3.16e-5  0.001  0.009   0.01  0.011  0.012  0.014   1715  1.006
alpha[6]      0.01 1.02e-4  0.003  0.004  0.009   0.01  0.012  0.016  765.0  1.005
alpha[7]     0.006 6.87e-69.47e-4  0.004  0.005  0.006  0.007  0.008  18973    1.0
alpha[8]      0.01 1.12e-5  0.001  0.008  0.009   0.01  0.011  0.012   8621    1.0
alpha[9]     0.008 4.22e-5  0.002  0.003  0.007  0.008  0.009  0.012   2692  1.001
alpha[10]    0.011 5.81e-5  0.001  0.008   0.01  0.011  0.012  0.013  630.0  1.005
alpha[11]    0.012  1.1e-4  0.003  0.007   0.01  0.012  0.014  0.017  555.0  1.007
alpha[12]    0.008 1.69e-5 7.9e-4  0.006  0.007  0.008  0.008  0.009   2197    1.0
alpha[13]    0.024 1.16e-4  0.005  0.013  0.021  0.024  0.027  0.036   2205    1.0
alpha[14]    0.014 2.69e-5  0.002   0.01  0.012  0.014  0.015  0.018   4501    1.0
alpha[15]    0.011 1.04e-59.68e-4  0.009  0.011  0.011  0.012  0.013   8732  1.001
alpha[16]    0.012 2.07e-5  0.001  0.009  0.011  0.012  0.013  0.015   4853  1.002
alpha[17]    0.015 3.11e-5  0.002  0.011  0.014  0.015  0.016  0.019   3875  1.007
alpha[18]    0.005 7.44e-5  0.003 -0.001  0.003  0.005  0.007  0.009   1447  1.003
alpha[19]    0.014 2.41e-5  0.002   0.01  0.013  0.014  0.015  0.018   6586  1.001
alpha[20]    0.013 3.08e-5  0.002  0.008  0.011  0.013  0.015  0.018   6379  1.001
alpha[21]    0.018 3.84e-5  0.003  0.013  0.017  0.018   0.02  0.023   4933  1.002
alpha[22]    0.012 3.87e-5  0.003  0.006   0.01  0.012  0.014  0.017   5195  1.001
alpha[23]    0.016 1.51e-5  0.002  0.013  0.015  0.016  0.017   0.02  14750  1.001
alpha[24]    0.011  3.1e-5  0.002  0.007   0.01  0.011  0.012  0.015   4098  1.001
alpha[25]    0.013 4.29e-4  0.002  0.008  0.012  0.013  0.014  0.017   26.0  1.055
alpha[26]    0.014  4.3e-5  0.002  0.011  0.013  0.014  0.016  0.018   1667  1.008
alpha[27]    0.008  6.9e-5  0.002  0.002  0.007  0.008   0.01  0.012   1282  1.002
alpha[28]    0.018 4.15e-5  0.003  0.012  0.017  0.019  0.021  0.024   5461  1.001
alpha[29]    0.011 5.08e-4  0.002  0.008   0.01  0.011  0.012  0.014   10.0  1.124
alpha[30]    0.008 4.06e-5  0.003  0.002  0.006  0.008   0.01  0.015   6183  1.001
alpha[31]   -0.004 1.17e-5  0.002 -0.008 -0.006 -0.004 -0.003-7.06e-4  25396    1.0
alpha[32]    0.012 1.02e-4  0.003  0.005   0.01  0.012  0.014  0.017  902.0  1.005
alpha[33]    0.016 3.37e-5  0.002  0.012  0.014  0.015  0.017   0.02   3566  1.002
alpha[34]    0.012 2.34e-5  0.002  0.008  0.011  0.012  0.013  0.016   8247    1.0
alpha[35]    0.014 7.42e-5  0.004  0.006  0.012  0.014  0.016  0.022   2584  1.003
alpha[36]    0.013 4.31e-5  0.002  0.009  0.012  0.013  0.015  0.018   2665  1.007
alpha[37]    0.016 1.98e-4  0.004  0.009  0.013  0.016  0.018  0.023  336.0  1.021
alpha[38]   -0.331 3.62e-4  0.019 -0.371 -0.344 -0.331 -0.318 -0.295   2881  1.001
alpha[39]    0.013 1.24e-5  0.001  0.011  0.012  0.013  0.014  0.016  10249    1.0
alpha[40]    0.016 1.73e-4  0.005  0.006  0.013  0.016  0.019  0.026  837.0  1.013
alpha[41]    0.016 7.95e-5  0.003   0.01  0.014  0.016  0.018  0.022   1681  1.001
alpha[42]    0.021 1.47e-4  0.005  0.012  0.017   0.02  0.024  0.032   1264  1.004
alpha[43]    0.007 3.65e-5  0.002  0.003  0.006  0.007  0.008  0.011   2886  1.005
alpha[44]    0.026 4.14e-5  0.003   0.02  0.024  0.026  0.028  0.032   5800  1.001
alpha[45]    0.023 4.14e-5  0.002  0.019  0.021  0.023  0.024  0.027   2412  1.002
alpha[46]    0.015  3.4e-4  0.008-9.82e-4   0.01  0.015   0.02  0.028  490.0  1.017
alpha[47]    0.007 8.24e-5  0.004 -0.002  0.005  0.007   0.01  0.015   2801  1.001
alpha[48]    0.029   0.001  0.021 -0.013  0.016  0.029  0.042  0.071  302.0  1.023
alpha[49]    0.014   0.001   0.03 -0.043 -0.007  0.014  0.035  0.074  869.0  1.009
alpha[50]    0.007   0.009  0.036  -0.06 -0.017  0.005   0.03  0.079   15.0   1.11
A[1]       -3.83e-4   0.016  0.023 -0.051 -0.003  0.012  0.014  0.017    2.0  5.063
A[2]         0.022   0.003  0.008  0.011  0.017  0.021  0.027  0.042    6.0  1.246
A[3]          0.02 1.66e-4  0.006  0.012  0.016  0.019  0.022  0.033   1156  1.011
A[4]         0.006   0.003   0.01 -0.014  0.004  0.009  0.012  0.018    9.0  1.558
A[5]         0.011   0.002  0.011 -0.015   0.01  0.013  0.016  0.032   27.0  1.157
A[6]         0.017 1.22e-4  0.004  0.009  0.015  0.017   0.02  0.024  910.0  1.004
A[7]         0.012   0.001  0.011 -0.016   0.01  0.014  0.017  0.028   89.0  1.029
A[8]         0.021  8.4e-5  0.004  0.013  0.018  0.021  0.023  0.029   2396  1.005
A[9]         0.026 1.13e-4  0.005  0.016  0.022  0.025  0.029  0.037   2180  1.003
A[10]        0.025   0.003  0.019 -0.032   0.02  0.028  0.036  0.053   42.0  1.072
A[11]        0.018 1.75e-4  0.005  0.009  0.015  0.018  0.021  0.027  686.0  1.011
A[12]        0.019 9.77e-5  0.004   0.01  0.016  0.019  0.022  0.027   1899    1.0
A[13]        0.016 7.22e-4  0.013 -0.019  0.012  0.018  0.023  0.036  337.0  1.024
A[14]        0.014 6.02e-4  0.013 -0.017   0.01  0.015  0.021  0.038  460.0  1.025
A[15]        0.015   0.001  0.012 -0.018  0.012  0.017  0.021  0.034  110.0  1.049
A[16]        0.026 7.46e-5  0.004  0.017  0.023  0.026  0.029  0.035   3519  1.002
A[17]        0.036 4.99e-4   0.01  0.019   0.03  0.035  0.042  0.059  402.0  1.025
A[18]        0.022 1.76e-4  0.006  0.009  0.018  0.022  0.026  0.033   1244  1.008
A[19]        0.044   0.011  0.017  0.025  0.033  0.038  0.049  0.088    3.0  2.034
A[20]        0.028 8.74e-4  0.011  0.012  0.024  0.028  0.033  0.044  146.0  1.051
A[21]        0.014   0.001  0.012 -0.016  0.009  0.016  0.021  0.034   98.0  1.037
A[22]        0.035 3.52e-4  0.007  0.021   0.03  0.034  0.039  0.049  407.0  1.017
A[23]        0.015 9.86e-4  0.011 -0.017  0.012  0.017  0.021  0.031  126.0  1.057
A[24]        0.032 1.67e-4  0.006  0.021  0.028  0.032  0.036  0.044   1284  1.012
A[25]        0.028   0.005   0.01  0.014  0.021  0.025  0.031  0.052    3.0   1.54
A[26]        0.051    0.01  0.017  0.028  0.039  0.047  0.058  0.094    3.0  1.662
A[27]        0.027 2.01e-4  0.008  0.014  0.021  0.026  0.031  0.047   1732  1.002
A[28]        0.016   0.002  0.012 -0.017  0.013  0.018  0.024  0.034   53.0  1.045
A[29]        0.056   0.012  0.021  0.021  0.036  0.059  0.071  0.093    3.0  1.784
A[30]        0.024   0.001  0.011 -0.017   0.02  0.025   0.03   0.04  101.0  1.053
A[31]        0.016    0.02  0.028 -0.041-5.59e-4  0.029  0.034  0.047    2.0  3.965
A[32]        0.022   0.002  0.016 -0.017  0.015  0.022   0.03  0.052   94.0   1.04
A[33]        0.033 9.06e-5  0.006  0.022  0.029  0.032  0.036  0.045   4320  1.004
A[34]         0.02 1.02e-4  0.005  0.011  0.017   0.02  0.023  0.029   2008  1.009
A[35]        0.043 1.94e-4  0.007   0.03  0.038  0.043  0.047  0.057   1252  1.013
A[36]        0.054   0.008  0.018  0.028  0.042  0.051  0.064  0.099    5.0  1.307
A[37]        0.018  7.5e-4  0.011 -0.018  0.016   0.02  0.024  0.032  229.0  1.028
A[38]        0.715 8.05e-4  0.045  0.631  0.684  0.714  0.745  0.808   3179  1.001
A[39]        0.039 6.36e-4  0.009  0.023  0.033  0.039  0.045  0.057  183.0  1.024
A[40]        0.031 3.14e-4  0.009  0.014  0.026  0.031  0.036  0.048  905.0  1.004
A[41]         0.03   0.002  0.012  0.008  0.025  0.031  0.037   0.05   65.0  1.059
A[42]        0.036 3.22e-4  0.009  0.022  0.031  0.036  0.041  0.055  724.0  1.008
A[43]        0.018   0.003  0.016 -0.013  0.008  0.019  0.028  0.049   27.0  1.071
A[44]        0.054   0.002  0.011  0.035  0.047  0.054  0.062  0.077   27.0  1.059
A[45]        0.065   0.003  0.014  0.042  0.055  0.064  0.074  0.097   22.0   1.07
A[46]        0.033   0.002  0.014 -0.009  0.027  0.034   0.04  0.055   40.0    1.1
A[47]        0.048 7.47e-4  0.015  0.019   0.04  0.048  0.056  0.073  392.0   1.02
A[48]        0.064  5.8e-4  0.014  0.038  0.055  0.063  0.072  0.094  591.0  1.009
A[49]         0.08   0.003  0.019  0.038  0.068  0.081  0.092  0.115   44.0  1.046
A[50]        0.097   0.003  0.022   0.05  0.084  0.098  0.111  0.136   39.0  1.051
lp__        -424.2   8.703 22.038 -469.0 -438.9 -423.5 -408.7 -383.1    6.0  1.212

Samples were drawn using NUTS at Tue Mar 19 16:26:55 2019.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
