kic,dnu,numax,epsilon,alpha,A,G,phi,tau,FeH,Teff,ES,e_eps,e_al,e_A,e_G,e_phi,e_tau
9881167,3.8588272009300004,32.0981162236,-0.015462176984700001,0.0107996745854,0.0390437608879,2.9636570817699996,-0.6773070570280001,10.2086875202,0.093,4738.8,RC,0.013999999999999999,0.002,0.005,0.182,0.257,3.733
12121207,3.60565981275,27.286281015,-0.07807194903169999,0.0140791201866,0.0442158512323,2.74514146662,0.0675571419566,10.2684692126,-0.256,4849.8,RC,0.019,0.003,0.006,0.257,0.298,3.718
11252706,4.50586129415,41.949225182199996,0.00106393858899,0.015055368084499999,0.033508348289200005,3.49889548884,0.348256346725,6.079967570680001,-0.02,4835.3,RC,0.022000000000000002,0.003,0.005,0.41100000000000003,0.43200000000000005,3.8
4575645,4.40791615179,40.769754042399995,-0.012371879834,0.015144856118100002,0.030615206725900002,2.63234139902,-0.436152784168,9.7366749935,0.261,4702.4,RC,0.016,0.002,0.006999999999999999,0.441,2.735,3.6710000000000003
2303367,4.05038370814,33.8223151748,-0.0628243054231,0.014079125714,0.034023240296,3.3987340081200004,0.247389861006,10.62705574,0.17,4630.4,RC,0.017,0.002,0.004,0.273,0.254,3.4330000000000003
10817660,4.716631507230001,48.712996412799995,0.00850763825213,0.012925070872899999,0.0313261381467,2.47780933243,-1.41846666174,10.4766842239,-0.152,4979.3,RC,0.021,0.002,0.008,0.436,3.6319999999999997,3.7319999999999998
9409513,5.962891580959999,70.96585605109999,0.024659699787,0.0100486714964,0.027088324437000003,3.5072441664,1.66138351472,8.823112472010001,0.058,5112.3,RC,0.017,0.001,0.004,0.302,2.545,3.194
5024043,5.595940699,55.739704466499994,0.09247695885410001,0.0131681830306,0.0246733694979,2.33638679355,1.93521166662,10.1009520082,-0.093,4749.9,RGB,0.012,0.001,0.006999999999999999,0.384,2.673,3.685
7948086,4.48077125436,42.5576729271,0.0123883203964,0.0108948385533,0.027401577656299997,3.4690366357499998,0.010118083924799999,10.7216698344,0.091,4788.2,RC,0.013000000000000001,0.002,0.004,0.31,0.27,3.5869999999999997
9080445,4.388799155919999,38.8952279584,-0.0276789333813,0.0124853276758,0.0401855713155,2.60682152121,0.310629106382,8.96941466989,-0.105,4882.6,RC,0.017,0.002,0.005,0.18100000000000002,0.312,3.823
11819760,3.62384056578,29.7622478389,-0.0360439267578,0.011606183413100001,0.0408098777296,2.68345764852,-0.6932051199600001,10.602870279,-0.129,4811.4,RC,0.017,0.003,0.006,0.245,0.301,3.6910000000000003
9790050,5.29615077041,55.8360557791,0.0333446489669,0.00920469781524,0.032798681486,2.9123128755,1.34639813502,7.8249124198199995,0.099,4870.6,RC,0.015,0.002,0.005,0.302,0.295,3.535
10667886,4.08501872595,34.6097191404,-0.0679712291257,0.0160091565792,0.030984103994700002,2.8221959077900003,0.155831361205,10.0138921147,0.245,4654.6,RC(S),0.015,0.002,0.006,0.42100000000000004,0.293,3.764
11468340,4.521701874730001,41.3392047746,-0.00368233427541,0.0125100747318,0.029483321761599998,2.90031915862,0.770472109842,9.18674621532,-0.027,4850.6,RC,0.018000000000000002,0.003,0.006,0.5429999999999999,0.682,3.821
11567572,5.226371326580001,56.3759515929,-0.00752392965646,0.0162392331442,0.030758455273199998,3.9691392715499996,0.851793308611,7.56944253877,0.303,4815.1,RC,0.021,0.002,0.004,0.292,0.193,3.912
11085809,4.2142254579100005,36.0529758476,-0.0128584450721,0.015349258753700001,0.0384364802263,2.37340617366,-0.0218322954868,9.84044235849,-0.274,4898.9,RC,0.015,0.002,0.006,0.22,0.363,3.815
9025029,4.430136639290001,40.398251217399995,-0.046392810202800006,0.0158738417832,0.0376552293704,2.7589022372400005,0.700876519098,7.797489105589999,-0.095,4887.4,RC,0.016,0.002,0.005,0.195,0.29,3.6519999999999997
6508943,4.02687860441,34.2885881718,-0.0438647189773,0.014771767009700001,0.03757050445019999,2.84347690842,0.103518363809,8.76138184943,0.244,4639.9,RC,0.013000000000000001,0.002,0.006,0.23399999999999999,0.319,3.853
11394905,4.390070668419999,38.5325609739,-0.046305988391,0.011467485691200001,0.041458972497699996,2.92262319056,-0.08780605819420001,10.1837259504,-0.414,4866.7,RC,0.013999999999999999,0.002,0.005,0.157,0.212,3.5789999999999997
6103934,8.3852322734,100.434729315,0.167070284176,0.008978903475499999,0.0164542530455,3.1316770485500003,2.04415377788,10.3237982119,0.12,4824.7,RGB,0.009000000000000001,0.0005,0.003,0.151,0.20199999999999999,3.475
12070114,4.2586775672,39.2082430299,-0.008816515112899999,0.011163178428,0.042907214710599995,2.5499045504,0.605399371493,9.016450055539998,0.13,4757.0,RC,0.016,0.002,0.008,0.292,0.317,4.091
11509277,4.5749099569,45.2561857688,-0.0218359388447,0.013948596204899999,0.035264623525999995,2.98927531605,0.532935795584,10.2553988843,0.206,4811.4,RC,0.013999999999999999,0.002,0.004,0.17800000000000002,0.245,3.562
10735926,4.19659563285,35.164717846100004,0.00241790710545,0.00792761484019,0.0387486547058,3.00431974379,-0.10760213626199999,11.6953337959,-0.171,4921.4,RC,0.012,0.002,0.004,0.165,0.217,3.435
11455176,4.1874238265,35.8676213063,-0.029232410890799997,0.0124712716549,0.0355561191091,2.7248526277700003,0.428249345991,10.703617662100001,-0.194,4874.6,RC,0.019,0.003,0.005,0.265,0.335,3.6319999999999997
11462972,4.463627407290001,42.745557973800004,-0.021364285213900002,0.00955569580797,0.0304320559853,4.14665490362,0.10726377489700001,9.97734373797,0.158,4779.7,RC,0.023,0.002,0.005,0.815,0.534,3.761
4569298,4.10825386424,36.9317123118,-0.023762448682400003,0.0151702175064,0.0403941746636,2.99416006012,1.00053723588,1.93608279675,0.29,4632.0,RC,0.02,0.003,0.006,0.239,0.32799999999999996,1.036
9942816,4.4705211911900005,40.4896460363,0.00529608540347,0.0176268299695,0.036553299702,2.36335418026,0.93833662847,4.41557385996,-0.329,4974.6,RC,0.015,0.002,0.006999999999999999,0.303,0.669,2.761
9034557,4.32749583743,41.8545568189,0.000863078095875,0.0032439733517800004,0.0326040700686,3.9687096564399997,-0.531461714144,8.00243436995,0.243,4771.6,RC,0.016,0.001,0.004,0.456,0.272,3.892
6677653,6.00926440467,71.81097163140001,0.0488922801574,0.009520575717379999,0.0304496080636,3.1673579284599995,1.06747866861,12.7910058481,0.206,5019.9,RC,0.013999999999999999,0.0008,0.003,0.17600000000000002,0.22399999999999998,3.181
