Inference for Stan model: anon_model_36d21e616971c881d1e45dd863be4cb0.
4 chains, each with iter=15000; warmup=7500; thin=1; 
post-warmup draws per chain=7500, total post-warmup draws=30000.

                  mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
A_std[56]        -0.19    0.27    0.4  -1.01  -0.46  -0.02   0.08   0.24    2.0   3.82
A_std[57]        -0.01    0.02    0.1  -0.22  -0.08  -0.01   0.05   0.18   40.0   1.09
A_std[58]         0.03    0.02   0.11  -0.18  -0.04   0.03    0.1   0.23   46.0   1.09
A_std[59]        -0.26    0.06   0.21  -0.88  -0.32  -0.23  -0.15   0.02   13.0   1.34
A_std[60]         0.03    0.01   0.13  -0.22  -0.06   0.03   0.12   0.29   96.0   1.05
A_std[61]        -0.07    0.02   0.16  -0.39  -0.18  -0.07   0.04   0.25  105.0   1.05
A_std[62]         1.19    0.01   0.27   0.73   1.01   1.17   1.34   1.78  314.0   1.01
A_std[63]        -0.32    0.11   0.61  -1.42  -0.83  -0.18   0.07   0.88   33.0   1.13
A_std[64]         0.66    0.01   0.22   0.26   0.51   0.65   0.79   1.12  334.0   1.02
A_std[65]         0.19  8.8e-3   0.09   0.02   0.13   0.19   0.25   0.37  105.0   1.04
A_std[66]         0.19    0.02   0.33  -0.16   0.01   0.12   0.25   1.13  182.0   1.02
A_std[67]        -0.33    0.09   0.24  -0.95   -0.4  -0.27  -0.17-5.6e-6    8.0   1.63
A_std[68]        -0.09    0.02   0.11  -0.32  -0.17  -0.08-7.1e-3   0.12   38.0   1.11
A_std[69]        -0.04    0.02   0.14   -0.3  -0.13  -0.05   0.05   0.23   65.0   1.06
A_std[70]         0.18    0.01   0.15  -0.11   0.08   0.18   0.28   0.49  118.0   1.03
A_std[71]         0.29    0.03   0.38  -0.21   0.03    0.2   0.48   1.28  181.0   1.02
A_std[72]         0.03    0.01    0.1  -0.16  -0.03   0.04    0.1   0.22   43.0   1.09
A_std[73]         0.61  9.9e-3   0.16    0.3    0.5   0.61   0.72   0.93  260.0   1.02
A_std[74]         0.14    0.02   0.16  -0.18   0.03   0.14   0.25   0.47   93.0   1.04
A_std[75]         0.19    0.01   0.16  -0.11   0.08   0.18   0.29   0.51  170.0   1.03
A_std[76]        -0.04    0.02    0.2  -0.42  -0.18  -0.04    0.1   0.36  127.0   1.04
A_std[77]         5.74    0.04   0.51   4.79   5.41   5.71   6.06   6.78  155.0   1.05
A_std[78]       6.7e-5    0.01   0.15  -0.28   -0.1-3.2e-3    0.1   0.31  144.0   1.03
A_std[79]        -0.05    0.03   0.24  -0.59  -0.16  -0.04   0.09   0.32   63.0   1.04
A_std[80]         0.17    0.01   0.18  -0.13   0.05   0.15   0.26   0.58  183.0   1.03
A_err             0.05  4.0e-4 4.5e-3   0.04   0.05   0.05   0.05   0.06  124.0   1.08
AA                 0.1  2.3e-3   0.02   0.07   0.09    0.1   0.11   0.13   45.0    1.1
AB                0.84  4.3e-3   0.05   0.75   0.81   0.84   0.87   0.94  127.0   1.04
epsilon[1]        0.14  6.0e-4   0.01   0.11   0.13   0.14   0.15   0.16  445.0   1.01
epsilon[2]        0.06  6.6e-4   0.01   0.03   0.05   0.06   0.07   0.09  441.0    1.0
epsilon[3]        0.12  4.2e-4   0.01    0.1   0.11   0.12   0.13   0.14  599.0   1.01
epsilon[4]        0.97  1.6e-3   0.03    0.9   0.94   0.97   0.99   1.03  433.0   1.01
epsilon[5]        0.12  5.9e-4   0.01   0.09   0.11   0.12   0.13   0.14  460.0    1.0
epsilon[6]        0.09  4.2e-4   0.01   0.07   0.08   0.09    0.1   0.11  627.0    1.0
epsilon[7]        0.04  7.2e-4   0.02 5.9e-3   0.03   0.04   0.05   0.08  633.0   1.01
epsilon[8]        0.12  1.2e-3   0.02   0.09   0.11   0.12   0.13   0.16  166.0   1.03
epsilon[9]       -0.05  7.8e-4   0.02  -0.08  -0.06  -0.05  -0.03-9.4e-3  559.0    1.0
epsilon[10]       0.09  7.3e-4   0.02   0.06   0.08   0.09    0.1   0.13  502.0   1.01
epsilon[11]      -0.09  3.2e-3   0.05  -0.18  -0.13   -0.1  -0.06   0.03  299.0   1.01
epsilon[12]        0.1  5.6e-4   0.01   0.08   0.09    0.1   0.11   0.12  403.0   1.01
epsilon[13]       0.14  5.8e-4   0.01   0.11   0.13   0.14   0.14   0.16  425.0    1.0
epsilon[14]     8.8e-3  6.4e-4   0.02  -0.02-1.1e-3 8.6e-3   0.02   0.04  549.0   1.01
epsilon[15]       0.13  4.3e-4   0.01    0.1   0.12   0.13   0.13   0.15  710.0    1.0
epsilon[16]       0.12  9.2e-4   0.02   0.08   0.11   0.12   0.14   0.16  532.0    1.0
epsilon[17]       0.04  1.3e-3   0.02-3.0e-3   0.03   0.04   0.06    0.1  346.0   1.02
epsilon[18]       0.05  8.3e-4   0.02   0.01   0.04   0.05   0.06   0.09  482.0   1.01
epsilon[19]       0.07  7.2e-4   0.01   0.04   0.06   0.07   0.08    0.1  374.0   1.01
epsilon[20]       0.12  9.2e-4   0.02   0.09   0.11   0.12   0.13   0.16  347.0   1.01
epsilon[21]       0.11  6.0e-4   0.01   0.08    0.1   0.11   0.12   0.13  460.0   1.02
epsilon[22]       0.06  8.9e-4   0.02   0.02   0.04   0.05   0.07   0.09  441.0   1.02
epsilon[23]       0.12  5.0e-4   0.01    0.1   0.12   0.12   0.13   0.15  548.0   1.01
epsilon[24]       0.09  5.2e-4   0.01   0.07   0.08   0.09    0.1   0.12  576.0   1.01
epsilon[25]       0.05  7.5e-4   0.02   0.02   0.04   0.05   0.06   0.08  511.0    1.0
epsilon[26]       0.08  7.1e-4   0.02   0.04   0.07   0.08   0.09   0.11  553.0    1.0
epsilon[27]       0.11  6.3e-4   0.01   0.08    0.1   0.11   0.12   0.13  437.0   1.01
epsilon[28]       0.07  9.8e-4   0.02   0.02   0.05   0.07   0.08   0.11  432.0   1.01
epsilon[29]       0.05  7.1e-4   0.01   0.02   0.04   0.05   0.06   0.08  426.0   1.01
epsilon[30]       0.13  5.9e-4   0.01    0.1   0.12   0.13   0.13   0.15  480.0   1.02
epsilon[31]      -0.03  8.7e-4   0.02  -0.07  -0.05  -0.03  -0.02 4.9e-3  535.0   1.01
epsilon[32]        0.1  5.0e-4   0.01   0.08   0.09    0.1   0.11   0.12  558.0   1.01
epsilon[33]       0.05  9.6e-4   0.02   0.02   0.04   0.05   0.06   0.08  313.0   1.02
epsilon[34]       0.12  5.9e-4   0.01    0.1   0.12   0.12   0.13   0.15  481.0   1.01
epsilon[35]        0.1  5.2e-4   0.01   0.08    0.1    0.1   0.11   0.13  521.0    1.0
epsilon[36]        0.1  6.4e-4   0.01   0.08    0.1   0.11   0.11   0.13  398.0   1.02
epsilon[37]       0.54  3.1e-3   0.06   0.43    0.5   0.54   0.58   0.66  340.0   1.01
epsilon[38]       0.11  6.5e-4   0.01   0.09   0.11   0.11   0.12   0.14  370.0   1.01
epsilon[39]       0.12  6.2e-4   0.01    0.1   0.11   0.12   0.13   0.15  494.0    1.0
epsilon[40]       0.14  3.1e-4 7.4e-3   0.12   0.13   0.14   0.14   0.15  582.0   1.01
epsilon[41]       0.06  8.2e-4   0.02   0.03   0.05   0.06   0.07   0.09  379.0   1.01
epsilon[42]       0.08  5.1e-4   0.01   0.05   0.07   0.08   0.08    0.1  539.0   1.01
epsilon[43]       0.12  7.1e-4   0.01    0.1   0.11   0.12   0.13   0.14  250.0   1.03
epsilon[44]       0.11  7.3e-4   0.01   0.08    0.1   0.11   0.12   0.14  408.0   1.01
epsilon[45]       0.07  6.0e-4   0.01   0.04   0.06   0.07   0.07   0.09  468.0    1.0
epsilon[46]       0.19  4.7e-4   0.01   0.16   0.18   0.19    0.2   0.21  603.0   1.01
epsilon[47]       0.06  6.4e-4   0.01   0.03   0.05   0.06   0.07   0.09  471.0   1.01
epsilon[48]       0.12  7.4e-4   0.01   0.09   0.11   0.12   0.13   0.15  368.0   1.01
epsilon[49]       0.06  6.9e-4   0.02   0.03   0.05   0.06   0.07   0.09  529.0   1.01
epsilon[50]       0.03  8.7e-4   0.02-2.8e-3   0.02   0.03   0.04   0.07  393.0    1.0
epsilon[51]       0.17  5.7e-4   0.01   0.15   0.16   0.17   0.18   0.19  430.0   1.01
epsilon[52]       0.97  1.8e-3   0.03    0.9   0.94   0.97   0.99   1.03  350.0   1.02
epsilon[53]       0.06  7.7e-4   0.02   0.03   0.05   0.06   0.07   0.09  429.0   1.01
epsilon[54]        0.1  6.3e-4   0.01   0.08   0.09    0.1   0.11   0.13  441.0   1.01
epsilon[55]       0.03  9.2e-4   0.02-7.6e-3   0.02   0.03   0.04   0.07  406.0   1.02
epsilon[56]       0.15  4.8e-4   0.01   0.12   0.14   0.15   0.15   0.17  526.0   1.01
epsilon[57]       0.14  8.7e-4   0.02   0.11   0.13   0.14   0.15   0.18  358.0   1.01
epsilon[58]        0.1  8.3e-4   0.01   0.07   0.09    0.1   0.11   0.13  318.0   1.02
epsilon[59]       0.11  6.7e-4   0.01   0.08    0.1   0.11   0.12   0.13  381.0   1.01
epsilon[60]     4.7e-3  7.3e-4   0.02  -0.03-7.0e-3 4.9e-3   0.02   0.04  578.0    1.0
epsilon[61]      -0.05  7.0e-4   0.02  -0.08  -0.06  -0.05  -0.03  -0.01  641.0   1.01
epsilon[62]       0.14  1.2e-3   0.02   0.09   0.12   0.14   0.15   0.18  389.0    1.0
epsilon[63]       0.09  4.8e-4   0.01   0.07   0.08   0.09    0.1   0.12  646.0   1.01
epsilon[64]     5.6e-3  9.3e-4   0.02  -0.04-9.2e-3 6.5e-3   0.02   0.05  535.0   1.01
epsilon[65]       0.17  4.4e-4 9.7e-3   0.15   0.16   0.17   0.17   0.19  485.0   1.01
epsilon[66]        0.1  7.7e-4   0.01   0.08   0.09    0.1   0.11   0.13  298.0   1.02
epsilon[67]     8.3e-3  6.5e-4   0.01  -0.02-1.2e-3 8.4e-3   0.02   0.04  495.0   1.01
epsilon[68]       0.15  4.9e-4   0.01   0.13   0.14   0.15   0.16   0.17  469.0   1.01
epsilon[69]        0.1  5.3e-4   0.01   0.08   0.09    0.1   0.11   0.12  453.0   1.01
epsilon[70]       0.07  7.1e-4   0.02   0.04   0.06   0.07   0.08    0.1  452.0   1.01
epsilon[71]       0.05  1.1e-3   0.02   0.01   0.04   0.05   0.06   0.08  269.0   1.01
epsilon[72]       0.12  5.1e-4   0.01    0.1   0.11   0.12   0.12   0.14  450.0    1.0
epsilon[73]    -3.7e-3  7.9e-4   0.02  -0.04  -0.02-3.4e-3 9.2e-3   0.03  545.0   1.01
epsilon[74]      -0.04  8.3e-4   0.02  -0.08  -0.05  -0.04  -0.03-5.9e-3  487.0    1.0
epsilon[75]       0.07  7.6e-4   0.02   0.04   0.06   0.07   0.08    0.1  411.0   1.01
epsilon[76]       0.02  9.6e-4   0.01-5.4e-3   0.01   0.02   0.03   0.05  238.0   1.03
epsilon[77]       0.54  3.9e-3   0.06   0.43    0.5   0.54   0.58   0.65  232.0   1.02
epsilon[78]     6.2e-3  1.3e-3   0.03  -0.04  -0.01 6.3e-3   0.02   0.06  363.0    1.0
epsilon[79]       0.04  7.6e-4   0.02   0.01   0.03   0.04   0.06   0.08  509.0    1.0
epsilon[80]       0.07  6.3e-4   0.01   0.04   0.06   0.07   0.08   0.09  486.0   1.01
alpha[1]        8.5e-3  1.6e-5 6.6e-4 7.2e-3 8.0e-3 8.5e-3 8.9e-3 9.8e-3 1695.0    1.0
alpha[2]          0.02  2.5e-5 9.8e-4   0.01   0.02   0.02   0.02   0.02 1486.0    1.0
alpha[3]          0.01  2.4e-5 8.7e-4   0.01   0.01   0.01   0.01   0.02 1375.0    1.0
alpha[4]          0.02  1.2e-4 2.3e-3   0.02   0.02   0.02   0.02   0.03  385.0   1.01
alpha[5]          0.01  3.9e-5 1.2e-3   0.01   0.01   0.01   0.02   0.02  881.0    1.0
alpha[6]          0.02  7.2e-5 2.0e-3   0.01   0.01   0.02   0.02   0.02  745.0    1.0
alpha[7]        9.2e-3  5.0e-5 1.7e-3 5.9e-3 8.1e-3 9.2e-3   0.01   0.01 1134.0    1.0
alpha[8]          0.01  6.3e-5 1.2e-3   0.01   0.01   0.01   0.01   0.02  356.0   1.01
alpha[9]          0.01  7.9e-5 2.3e-3 9.0e-3   0.01   0.01   0.01   0.02  840.0    1.0
alpha[10]       9.2e-3  4.2e-5 1.4e-3 6.4e-3 8.2e-3 9.2e-3   0.01   0.01 1172.0    1.0
alpha[11]         0.02  2.5e-4 4.6e-310.0e-3   0.02   0.02   0.02   0.03  333.0   1.01
alpha[12]         0.02  5.0e-5 1.3e-3   0.01   0.02   0.02   0.02   0.02  672.0   1.01
alpha[13]         0.01  2.0e-5 7.7e-4   0.01   0.01   0.01   0.02   0.02 1489.0    1.0
alpha[14]         0.02  8.0e-5 2.0e-3   0.01   0.02   0.02   0.02   0.02  625.0    1.0
alpha[15]         0.01  4.8e-5 1.2e-3   0.01   0.01   0.01   0.01   0.01  645.0   1.01
alpha[16]         0.01  5.4e-5 1.8e-3 6.9e-3 9.1e-3   0.01   0.01   0.01 1097.0    1.0
alpha[17]         0.01  9.4e-5 2.5e-3   0.01   0.01   0.01   0.02   0.02  701.0   1.01
alpha[18]       9.5e-3  2.7e-5 9.9e-4 7.6e-3 8.9e-3 9.5e-3   0.01   0.01 1391.0    1.0
alpha[19]         0.01  2.6e-5 9.3e-4 9.8e-3   0.01   0.01   0.01   0.01 1263.0    1.0
alpha[20]         0.01  6.0e-5 1.6e-3 9.6e-3   0.01   0.01   0.01   0.02  707.0    1.0
alpha[21]         0.01  2.9e-5 9.5e-410.0e-3   0.01   0.01   0.01   0.01 1072.0    1.0
alpha[22]         0.02  8.8e-5 2.0e-3   0.01   0.01   0.01   0.02   0.02  506.0   1.01
alpha[23]         0.01  4.2e-5 1.3e-3 9.9e-3   0.01   0.01   0.01   0.02 1024.0   1.01
alpha[24]         0.02  5.4e-5 1.4e-3   0.01   0.01   0.02   0.02   0.02  637.0   1.01
alpha[25]         0.02  1.2e-4 2.6e-3   0.01   0.02   0.02   0.02   0.02  469.0   1.01
alpha[26]       9.9e-3  2.7e-5 8.5e-4 8.3e-3 9.4e-3 9.9e-3   0.01   0.01  959.0    1.0
alpha[27]         0.02  3.8e-5 1.2e-3   0.02   0.02   0.02   0.02   0.02 1062.0    1.0
alpha[28]         0.01  7.5e-5 2.0e-3   0.01   0.01   0.01   0.02   0.02  740.0    1.0
alpha[29]         0.01  3.7e-5 1.0e-3   0.01   0.01   0.01   0.02   0.02  804.0   1.01
alpha[30]         0.02  7.9e-5 1.5e-3   0.01   0.02   0.02   0.02   0.02  355.0   1.02
alpha[31]         0.01  6.7e-5 1.8e-3 9.7e-3   0.01   0.01   0.01   0.02  765.0    1.0
alpha[32]         0.01  3.4e-5 1.1e-3 8.6e-310.0e-3   0.01   0.01   0.01 1065.0    1.0
alpha[33]         0.01  7.8e-5 1.8e-3 7.0e-3 9.2e-3   0.01   0.01   0.01  502.0   1.01
alpha[34]         0.02  7.8e-5 1.6e-3   0.01   0.02   0.02   0.02   0.02  420.0    1.0
alpha[35]         0.01  5.2e-5 1.3e-3 8.4e-3 9.7e-3   0.01   0.01   0.01  626.0   1.01
alpha[36]         0.01  2.1e-5 7.5e-4   0.01   0.01   0.01   0.01   0.02 1212.0    1.0
alpha[37]        -0.05  2.4e-4 4.3e-3  -0.06  -0.05  -0.05  -0.04  -0.04  324.0   1.01
alpha[38]         0.01  6.0e-5 9.4e-4   0.01   0.01   0.01   0.01   0.02  248.0   1.02
alpha[39]         0.01  1.4e-5 6.2e-4 9.4e-3   0.01   0.01   0.01   0.01 1936.0    1.0
alpha[40]         0.01  2.3e-5 7.5e-4   0.01   0.01   0.01   0.02   0.02 1093.0    1.0
alpha[41]         0.01  4.1e-5 1.2e-310.0e-3   0.01   0.01   0.01   0.01  909.0    1.0
alpha[42]         0.01  3.8e-5 1.4e-3   0.01   0.01   0.01   0.01   0.02 1350.0    1.0
alpha[43]         0.01  3.6e-4 1.3e-3 9.9e-3   0.01   0.01   0.01   0.01   14.0   1.37
alpha[44]         0.01  1.2e-5 5.4e-4 9.1e-3 9.8e-3   0.01   0.01   0.01 2182.0    1.0
alpha[45]         0.02  1.5e-4 2.7e-3   0.01   0.02   0.02   0.02   0.02  341.0   1.01
alpha[46]         0.01  6.1e-5 1.4e-3 9.4e-3   0.01   0.01   0.01   0.01  538.0   1.01
alpha[47]         0.02  2.7e-5 1.0e-3   0.01   0.02   0.02   0.02   0.02 1406.0    1.0
alpha[48]         0.01  3.1e-5 1.1e-3   0.01   0.01   0.01   0.01   0.01 1176.0    1.0
alpha[49]       6.9e-3  3.4e-5 1.2e-3 4.5e-3 6.1e-3 6.9e-3 7.8e-3 9.4e-3 1324.0    1.0
alpha[50]         0.02  1.5e-4 2.7e-3   0.01   0.02   0.02   0.02   0.02  303.0   1.02
alpha[51]         0.02  1.1e-4 2.0e-3   0.01   0.01   0.01   0.02   0.02  345.0   1.01
alpha[52]         0.02  8.8e-5 2.2e-3   0.02   0.02   0.02   0.02   0.02  623.0   1.01
alpha[53]         0.01  1.8e-5 7.4e-4   0.01   0.01   0.01   0.01   0.02 1616.0    1.0
alpha[54]         0.02  2.0e-4 3.3e-3   0.01   0.01   0.02   0.02   0.02  263.0   1.01
alpha[55]         0.01  4.1e-5 1.2e-3 8.0e-3 9.5e-3   0.01   0.01   0.01  816.0    1.0
alpha[56]         0.01  2.1e-5 8.2e-4 8.4e-3 9.5e-3   0.01   0.01   0.01 1548.0    1.0
alpha[57]         0.02  5.9e-5 1.6e-3   0.01   0.02   0.02   0.02   0.02  744.0   1.01
alpha[58]         0.02  1.2e-4 2.5e-3   0.02   0.02   0.02   0.02   0.03  454.0   1.01
alpha[59]         0.01  4.0e-5 1.2e-3   0.01   0.01   0.01   0.01   0.02  880.0    1.0
alpha[60]       8.4e-3  4.1e-5 1.3e-3 6.0e-3 7.6e-3 8.4e-3 9.3e-3   0.01  969.0    1.0
alpha[61]       4.1e-3  3.8e-5 1.3e-3 1.4e-3 3.2e-3 4.1e-3 5.0e-3 6.7e-3 1226.0    1.0
alpha[62]         0.02  7.4e-5 1.9e-3   0.01   0.01   0.02   0.02   0.02  696.0    1.0
alpha[63]       8.3e-3  1.8e-4 1.2e-3 5.9e-3 7.5e-3 8.3e-3 9.1e-3   0.01   42.0    1.1
alpha[64]         0.01  1.2e-4 3.0e-3 5.8e-3 9.3e-3   0.01   0.01   0.02  593.0   1.01
alpha[65]       4.9e-3  1.5e-5 7.4e-4 3.4e-3 4.4e-3 4.8e-3 5.3e-3 6.3e-3 2545.0    1.0
alpha[66]         0.02  1.9e-4 3.2e-3   0.01   0.01   0.02   0.02   0.02  284.0   1.01
alpha[67]         0.02  6.8e-5 1.9e-3   0.01   0.02   0.02   0.02   0.02  799.0   1.01
alpha[68]         0.02  9.8e-5 2.2e-3   0.01   0.01   0.02   0.02   0.02  491.0   1.01
alpha[69]         0.01  3.3e-5 1.1e-3 8.6e-3   0.01   0.01   0.01   0.01 1102.0   1.01
alpha[70]       6.8e-3  1.8e-5 7.6e-4 5.3e-3 6.3e-3 6.8e-3 7.3e-3 8.3e-3 1828.0    1.0
alpha[71]         0.02  3.7e-4 4.4e-3   0.01   0.01   0.02   0.02   0.03  137.0   1.03
alpha[72]         0.01  1.4e-5 5.9e-4   0.01   0.01   0.01   0.01   0.01 1651.0    1.0
alpha[73]       8.5e-3  6.2e-5 1.7e-3 5.2e-3 7.3e-3 8.5e-3 9.6e-3   0.01  748.0    1.0
alpha[74]         0.01  6.0e-5 1.8e-3 8.6e-3   0.01   0.01   0.01   0.02  870.0    1.0
alpha[75]       6.9e-3  1.7e-5 7.4e-4 5.4e-3 6.4e-3 6.9e-3 7.4e-3 8.3e-3 1931.0    1.0
alpha[76]         0.01  4.1e-5 1.4e-3   0.01   0.01   0.01   0.01   0.02 1129.0    1.0
alpha[77]        -0.05  2.8e-4 4.4e-3  -0.06  -0.05  -0.05  -0.04  -0.04  246.0   1.03
alpha[78]         0.01  1.0e-4 2.4e-3 9.8e-3   0.01   0.01   0.02   0.02  535.0   1.01
alpha[79]         0.02  9.3e-5 2.4e-3   0.01   0.01   0.02   0.02   0.02  666.0    1.0
alpha[80]         0.01  2.6e-5 9.5e-4 9.8e-3   0.01   0.01   0.01   0.01 1318.0    1.0
A[1]              0.02  9.7e-5 3.1e-3   0.01   0.02   0.02   0.02   0.03 1046.0    1.0
A[2]              0.05  6.9e-4   0.01   0.03   0.04   0.04   0.05   0.08  360.0   1.01
A[3]              0.03  1.2e-3   0.01   0.02   0.03   0.03   0.04   0.06   75.0   1.05
A[4]              0.02  3.7e-4 6.8e-3   0.01   0.02   0.02   0.03   0.04  330.0   1.02
A[5]              0.04  4.7e-4 8.5e-3   0.03   0.03   0.03   0.04   0.06  324.0   1.02
A[6]              0.03  6.8e-4   0.01   0.02   0.02   0.02   0.03   0.07  386.0   1.01
A[7]              0.01    0.02   0.02  -0.04-1.6e-3   0.03   0.03   0.04    2.0   4.11
A[8]              0.03  1.2e-3   0.02 8.8e-3   0.02   0.03   0.04   0.08  249.0   1.01
A[9]              0.03  2.4e-4 7.3e-3   0.01   0.02   0.03   0.03   0.04  945.0    1.0
A[10]           3.0e-3  1.1e-3   0.02  -0.03  -0.01 6.0e-3   0.01   0.03  236.0   1.01
A[11]           2.3e-3  1.9e-3   0.02  -0.04  -0.02 9.8e-3   0.02   0.04  131.0   1.04
A[12]             0.04  1.6e-3   0.02   0.02   0.03   0.03   0.04   0.08  102.0   1.03
A[13]             0.03  1.2e-4 4.0e-3   0.02   0.03   0.03   0.03   0.04 1068.0    1.0
A[14]             0.02  8.8e-5 3.6e-3 9.6e-3   0.01   0.02   0.02   0.02 1693.0    1.0
A[15]             0.01    0.02   0.02  -0.03-1.3e-3   0.02   0.03   0.03    2.0   8.67
A[16]           9.3e-3    0.01   0.02  -0.02-6.4e-4   0.02   0.02   0.03    2.0   3.33
A[17]             0.01    0.02   0.04  -0.05  -0.02   0.02   0.04   0.09    5.0   1.57
A[18]          10.0e-3    0.01   0.02  -0.03-1.8e-3   0.02   0.02   0.03    2.0   4.31
A[19]             0.03  6.1e-4   0.01   0.02   0.02   0.03   0.03   0.06  275.0   1.02
A[20]             0.02  5.9e-5 2.9e-3   0.02   0.02   0.02   0.03   0.03 2354.0    1.0
A[21]             0.02  1.0e-4 3.5e-3   0.02   0.02   0.02   0.03   0.03 1231.0    1.0
A[22]             0.02  9.6e-5 3.9e-3   0.01   0.02   0.02   0.02   0.03 1617.0    1.0
A[23]             0.04  1.0e-3   0.02   0.02   0.03   0.03   0.04   0.08  247.0   1.03
A[24]             0.04  8.7e-4   0.02   0.02   0.03   0.04   0.05   0.08  356.0   1.01
A[25]             0.03  6.8e-4 8.2e-3   0.02   0.02   0.03   0.03   0.04  149.0   1.02
A[26]             0.03  2.3e-4 5.5e-3   0.02   0.02   0.03   0.03   0.04  588.0   1.01
A[27]             0.03  4.8e-5 2.5e-3   0.02   0.02   0.03   0.03   0.03 2652.0    1.0
A[28]             0.02  2.0e-4 5.8e-3   0.01   0.02   0.02   0.03   0.04  865.0    1.0
A[29]             0.03  1.4e-4 4.0e-3   0.02   0.02   0.03   0.03   0.03  771.0   1.01
A[30]             0.02  4.7e-4 8.7e-3   0.01   0.02   0.02   0.03   0.05  344.0   1.02
A[31]             0.02    0.02   0.04  -0.05-9.2e-4   0.04   0.04   0.06    2.0    4.4
A[32]             0.03  4.8e-3 8.5e-3   0.02   0.02   0.03   0.03   0.05    3.0   1.62
A[33]             0.02  5.4e-4 7.8e-3   0.01   0.02   0.02   0.03   0.04  204.0   1.02
A[34]             0.02  7.3e-4   0.01   0.01   0.02   0.02   0.03   0.06  230.0   1.01
A[35]             0.03  7.2e-5 2.8e-3   0.02   0.02   0.03   0.03   0.03 1547.0    1.0
A[36]             0.03  2.2e-4 5.5e-3   0.03   0.03   0.03   0.04   0.05  629.0   1.01
A[37]             0.31  3.2e-4 6.8e-3   0.29    0.3   0.31   0.31   0.32  464.0   1.01
A[38]             0.04  9.4e-4   0.02   0.02   0.03   0.04   0.05   0.09  386.0   1.01
A[39]             0.02  1.0e-4 3.7e-3   0.01   0.02   0.02   0.02   0.03 1247.0    1.0
A[40]             0.05  9.7e-4   0.02   0.03   0.04   0.04   0.05    0.1  352.0   1.01
A[41]             0.05  1.9e-4 6.0e-3   0.03   0.04   0.05   0.05   0.06 1040.0    1.0
A[42]             0.03  5.1e-4 7.4e-3   0.02   0.03   0.03   0.03   0.05  214.0   1.01
A[43]             0.03  6.5e-4 6.5e-3   0.02   0.03   0.03   0.03   0.05   99.0   1.05
A[44]             0.02  8.1e-5 3.0e-3   0.02   0.02   0.02   0.03   0.03 1361.0    1.0
A[45]             0.04  6.6e-4 8.8e-3   0.03   0.03   0.04   0.04   0.06  177.0   1.02
A[46]             0.02  8.8e-4   0.01   0.01   0.02   0.02   0.03   0.06  186.0   1.03
A[47]             0.05  7.5e-4   0.01   0.03   0.04   0.04   0.05   0.09  346.0   1.01
A[48]             0.05  4.4e-4 8.7e-3   0.04   0.04   0.05   0.05   0.07  389.0   1.02
A[49]             0.03  1.3e-4 4.7e-3   0.02   0.02   0.03   0.03   0.04 1306.0    1.0
A[50]             0.03  4.2e-4 9.2e-3   0.02   0.03   0.03   0.04   0.05  466.0   1.01
A[51]             0.02  1.0e-4 2.5e-3   0.01   0.02   0.02   0.02   0.02  594.0   1.01
A[52]             0.01    0.01   0.02  -0.03-4.1e-4   0.02   0.03   0.03    2.0   4.03
A[53]             0.04  1.9e-4 5.4e-3   0.03   0.03   0.04   0.04   0.05  779.0    1.0
A[54]             0.03  9.2e-4   0.01   0.02   0.03   0.03   0.04   0.07  174.0   1.02
A[55]             0.05  2.2e-4 7.2e-3   0.04   0.04   0.05   0.05   0.06 1053.0    1.0
A[56]             0.01    0.01   0.02  -0.03-2.0e-3   0.02   0.02   0.03    2.0   5.56
A[57]             0.02  8.5e-5 3.1e-3   0.02   0.02   0.02   0.02   0.03 1308.0   1.01
A[58]             0.02  1.0e-4 3.2e-3   0.02   0.02   0.02   0.03   0.03  975.0    1.0
A[59]             0.01  1.9e-3 7.8e-3  -0.01 8.9e-3   0.01   0.01   0.02   17.0   1.23
A[60]             0.03  1.4e-4 4.9e-3   0.02   0.02   0.03   0.03   0.04 1258.0    1.0
A[61]             0.02  1.8e-4 6.4e-3   0.01   0.02   0.02   0.03   0.04 1198.0    1.0
A[62]             0.08  4.8e-4   0.01   0.06   0.07   0.08   0.09   0.11  599.0   1.01
A[63]           7.2e-3  5.2e-3   0.03  -0.04  -0.02   0.01   0.03   0.07   31.0   1.14
A[64]             0.06  3.8e-4 9.8e-3   0.04   0.05   0.06   0.07   0.08  656.0   1.01
A[65]             0.03  9.7e-5 3.3e-3   0.02   0.02   0.03   0.03   0.03 1142.0    1.0
A[66]             0.03  1.2e-3   0.02   0.02   0.03   0.03   0.04   0.08  186.0   1.01
A[67]             0.01  5.6e-3   0.01  -0.02   0.01   0.02   0.02   0.02    5.0   2.23
A[68]             0.02  1.3e-4 3.4e-3   0.01   0.02   0.02   0.02   0.03  681.0   1.01
A[69]             0.02  1.6e-4 4.8e-3   0.01   0.02   0.02   0.03   0.03  912.0    1.0
A[70]             0.03  2.1e-4 6.4e-3   0.02   0.03   0.03   0.03   0.04  906.0   1.01
A[71]             0.04  1.1e-3   0.02   0.02   0.03   0.04   0.05   0.09  235.0   1.01
A[72]             0.02  8.5e-5 2.9e-3   0.02   0.02   0.02   0.03   0.03 1146.0    1.0
A[73]             0.06  2.0e-4 6.6e-3   0.04   0.05   0.06   0.06   0.07 1078.0    1.0
