AA,AB,A_sig,alA,alB,al_sig,epsA,epsB,eps_sig
0.135208902203,0.835184046969,0.0148870025203,0.0275208615862,0.339982480214,0.0199972204541,0.0829810849358,0.198289994472,0.498368635623
0.123814539867,0.751074902986,0.0151437143394,0.0305113561673,0.365549957083,0.0192708840947,0.0923007648929,0.16175101087,0.554003277388
0.140187825654,0.839292681443,0.0132812155521,0.026871419557,0.336713304722,0.0206666546036,0.0920106670953,0.176249115489,0.523780288911
0.13070376554,0.796792801327,0.0131723359004,0.0315638272233,0.413490850641,0.0214333102006,0.0858365868232,0.198831748974,0.50824792219
0.138461104133,0.826672250664,0.0136698037651,0.0269359400258,0.300787763282,0.0210500863078,0.090020971616,0.197891253279,0.516038980627
0.137431421545,0.822798406809,0.014317802052,0.028614606685,0.384855624351,0.0221046503602,0.0805607002485,0.185186218012,0.538933626029
0.130852608014,0.806162437256,0.014121659848,0.023545594531,0.256287712272,0.020392594719,0.0942602878614,0.229525263722,0.503797371338
0.123123092667,0.766890936971,0.0143405242873,0.0275951613565,0.279099746328,0.0203624694498,0.0859951028804,0.190237446328,0.515564251187
0.126070995033,0.779185467349,0.0153387014336,0.0287073703593,0.381360529111,0.0206066776978,0.0824770136998,0.197466308401,0.488315885095
0.124553026345,0.773487303051,0.0146663677742,0.0267671870553,0.269072661755,0.021780205797,0.0838634967381,0.168669429923,0.525821282119
0.133611088841,0.80344768913,0.0128109029626,0.0282828307791,0.402616344529,0.021856677918,0.0966425415752,0.229982685231,0.524263998704
0.121266445504,0.748978028778,0.0152562599488,0.0225885764656,0.206146798183,0.0216857033937,0.0879743252776,0.15816962386,0.528366947658
0.137009848986,0.809745320972,0.013838605106,0.0243472414543,0.256299203088,0.0200816118058,0.0852251492674,0.184750644263,0.538782429728
0.1241366272,0.7647545541,0.0128258582509,0.0234449451732,0.219444437323,0.0206575131336,0.0583267776321,0.203254148711,0.504346669216
0.127635815567,0.78239505744,0.0136321115173,0.0270691491717,0.31087857256,0.0219086263296,0.0683383742496,0.218118381167,0.518453854818
0.145047103546,0.864813770699,0.0130019929876,0.028266149343,0.309295748324,0.0212653278207,0.0805163013361,0.193147112787,0.502674293283
0.134018252659,0.835157408457,0.0142221106532,0.0272361400563,0.290632318482,0.0211809671233,0.0706710351569,0.210321452462,0.512604560408
0.12521303808,0.765141390054,0.014014918054,0.0249542830514,0.292382339064,0.0204353934042,0.0898401198109,0.185128341784,0.523275790949
0.132975047384,0.793690628982,0.0146056267275,0.0232250842746,0.19594378118,0.0205396909775,0.0930062705444,0.169849277714,0.529010653166
0.134506166435,0.8122841298,0.0132232384474,0.0276724170867,0.3782636439,0.0219110490989,0.0753961953093,0.243348950615,0.522847273611
0.142804790946,0.858788243899,0.0135710410466,0.0228919526621,0.220135360235,0.0199864348475,0.0873608565945,0.202911932197,0.517615313239
0.129799062967,0.797002855993,0.0146058486892,0.0252539104965,0.295438144224,0.0193107828013,0.0915641618153,0.197848969099,0.492644864083
0.132436963073,0.798595606274,0.0146587109536,0.0239218045577,0.256998058159,0.0204202539003,0.0704332673342,0.209174699058,0.501644833369
0.126637233011,0.759186385439,0.0139593002113,0.0263858797315,0.261847843473,0.0209837853672,0.0952545039663,0.192309867647,0.524795394294
0.135657335778,0.821348522228,0.0137588608586,0.0291842206508,0.306404049199,0.02039154717,0.0952639493377,0.19120645258,0.520630341457
0.135658601369,0.821509184394,0.0135894070258,0.0277407816548,0.262176820329,0.0203488930134,0.0976677269609,0.196291613392,0.527210505575
0.133931956176,0.807183818542,0.0157625488326,0.0243468775538,0.294206238116,0.0200669846707,0.0917808084418,0.201064078084,0.527798806288
0.125670910163,0.767613831903,0.0129845922129,0.0239058134368,0.251242300377,0.0201964792417,0.0739056994347,0.23312230615,0.516805236447
0.130416519898,0.790339103776,0.0137056649178,0.0234158083141,0.208412065753,0.0203288777919,0.0828729070788,0.205514374771,0.531876184053
0.124182390132,0.785855573067,0.0145239833127,0.0295384888274,0.355261468827,0.0213686403898,0.0988975804729,0.178875723492,0.534792136019
0.127377874567,0.761756869795,0.0157716341213,0.0269379620609,0.322212836436,0.0204462188984,0.0784488510179,0.176688355176,0.538808827601
0.134712181602,0.79742216827,0.0134764602165,0.0255292680796,0.31488384887,0.02064401758,0.0987727556337,0.213296272264,0.520465386635
0.138759412807,0.839288343991,0.0137572004044,0.0270835729497,0.24272954991,0.0211827575247,0.0673387031377,0.211779340041,0.522909080068
0.147164905323,0.873350563277,0.014576305723,0.0273104768923,0.315072066959,0.0203769456968,0.0654688637274,0.206272135054,0.50070919905
0.142894791562,0.843756971722,0.0147931771431,0.0290282147981,0.391484286734,0.0226264576774,0.0987451292407,0.17206171659,0.535194072042
0.123790568474,0.760586383683,0.0151718186801,0.0252085169364,0.255236410576,0.0198782598952,0.0592331452891,0.223132038695,0.510154314742
0.142007788367,0.844077525081,0.0150320325025,0.0271348530175,0.316656339428,0.0204041296736,0.089329913889,0.236802301902,0.51174430347
0.125529112681,0.76507902357,0.0140150863181,0.0276993933842,0.388958568564,0.0199204596744,0.0697181993611,0.250435981503,0.536042608552
0.147318161858,0.860713120242,0.0136069092278,0.0218708300085,0.231941172607,0.0206048145533,0.0661242482428,0.255528263124,0.537789766737
0.148397391457,0.858393408456,0.0152084499013,0.0311636411478,0.389641463495,0.0196268240912,0.0898314038928,0.16061211457,0.540998559295
0.12011107648,0.745123110717,0.014820474463,0.0291450868956,0.339163599992,0.0208409723152,0.0841053021733,0.166456408067,0.528845509454
0.129136844403,0.792301860292,0.0133249672545,0.0242081812556,0.243342894596,0.021252078687,0.0930992434339,0.198400085213,0.510235642562
0.123224532183,0.760266735467,0.0132212977801,0.0197411737325,0.193020455023,0.0217080243054,0.0923142781305,0.237914610318,0.512423874975
0.141314245258,0.838671805917,0.0135711445931,0.0304855215352,0.39068607328,0.0205097036717,0.0995212709304,0.185242105253,0.514193591865
0.117398986265,0.719456139814,0.0137758078296,0.0230931225166,0.214115488696,0.0197227645812,0.0677587733635,0.211951074344,0.515459123569
0.133679048162,0.807732851723,0.0140256272068,0.0246061058215,0.263793144737,0.0201433111241,0.0639546896527,0.192602626816,0.511678241332
0.130850030223,0.800002906739,0.0135626555177,0.0230189386118,0.207657300743,0.0206893547823,0.0899944680099,0.207457078027,0.535109961946
0.131047159622,0.792360645703,0.0145255566541,0.0250986842235,0.274006832104,0.0211237796361,0.0896876241251,0.201330033808,0.489416888072
0.135180834256,0.81550341808,0.0144402507256,0.0286174544883,0.362932387561,0.0215842625853,0.087964005765,0.194207034093,0.524904631613
0.126935400033,0.77273438351,0.0146583230706,0.0215381529519,0.170618585791,0.0196022703264,0.0884232368611,0.200731210322,0.516125291098
0.139697052496,0.844443667098,0.0144219774338,0.0248416050874,0.25470333711,0.0196210452472,0.074330941988,0.223247126852,0.515268555667
0.132653339365,0.828932582554,0.014441051209,0.0284537611804,0.357874030671,0.0209707666211,0.0789916076809,0.193492778728,0.516333109993
0.138877834802,0.816775517424,0.0136984455787,0.0289915019637,0.376152321913,0.0204680403623,0.0986264080394,0.194825872225,0.531779354743
0.124092697466,0.760791857869,0.0147449223595,0.0260428151833,0.251274926344,0.020113686296,0.0914449193018,0.21186099795,0.524977450322
0.137370273187,0.820078741844,0.0135742317487,0.0309570949637,0.402457389863,0.0212610956256,0.093944851268,0.17660138971,0.520686561392
0.126653550862,0.788265254891,0.0146056183781,0.0317316658265,0.408197228207,0.0214180699809,0.071811103898,0.20645813267,0.527438674227
0.126972257659,0.784946533769,0.0146140586172,0.0265870425781,0.309850164851,0.0212965838685,0.0884034202316,0.186252512288,0.522321598534
0.131965564892,0.822979036417,0.0151578613221,0.0286886674478,0.344705702514,0.0213230923846,0.0912631384332,0.190256448562,0.512923634216
0.129879702287,0.771685067053,0.0136540459207,0.0263501523197,0.321012087415,0.0210595114655,0.0907201454369,0.190227331053,0.52419490175
0.132744438108,0.789506559381,0.012425861216,0.0293439433762,0.32002241902,0.0200269995153,0.0819646751631,0.189622065673,0.506175002755
0.133342638624,0.824904962836,0.0141103642059,0.0223839513362,0.223842460025,0.0217911446391,0.0700873448139,0.227541216768,0.521748306801
0.141443585796,0.844143943588,0.0139776017689,0.0254305351206,0.293915036781,0.0201701074572,0.0959883075533,0.189719933392,0.530473999322
0.128996934829,0.791590505389,0.0134488352681,0.0225848222648,0.194591632047,0.0206561735803,0.091990745403,0.204042300772,0.536460971095
0.135426765566,0.826827385691,0.0137680016279,0.0296700481096,0.312841538623,0.020228218448,0.0919454015054,0.1975530943,0.529496231559
0.130580518327,0.786510003365,0.0141095948995,0.0212578675091,0.186867009074,0.019941159577,0.0866187915218,0.221004954063,0.515812585839
0.146172056464,0.857429950689,0.014085983045,0.0304965892854,0.400232333781,0.0205756584552,0.0855470401666,0.198405396393,0.489617117472
0.124704774691,0.77762239037,0.0150706628007,0.0253315596852,0.312420624934,0.0191461359861,0.0829693231389,0.159058929911,0.562891233092
0.149086345012,0.87608361864,0.0141168259707,0.0268965601187,0.287234585152,0.0213789224756,0.0948597819005,0.195564126069,0.522872580768
0.145284310693,0.860709430183,0.0142390597684,0.0281439693557,0.33656515375,0.020502379272,0.0835169797938,0.215171843892,0.515025081517
0.129191983174,0.817736812159,0.0158192322554,0.0239475153396,0.255554519471,0.020244228602,0.0782215755895,0.168847985784,0.550244022935
0.136502160286,0.819983103291,0.01447131112,0.0265896407033,0.315411562695,0.0207039648074,0.0885738354153,0.201643606378,0.496931823621
0.144306451596,0.853457152748,0.0145306593483,0.0298366410763,0.38019289403,0.0209038005372,0.0813552259019,0.217751243912,0.511523472153
0.139942859742,0.863513115755,0.0142797121647,0.0270187992524,0.292746721472,0.0201950735261,0.0960229768799,0.160832127809,0.531275197418
0.124587120382,0.766800539576,0.0141548201559,0.0275388191774,0.265918872689,0.0203636507011,0.0928867659703,0.204188065201,0.530182082986
0.137303149908,0.831259116049,0.01341512437,0.0273081289193,0.321145924289,0.0204987402055,0.0765739383938,0.201628270873,0.53287091246
0.136697503674,0.806276576947,0.014244527777,0.0275457832833,0.333632321908,0.0202319341731,0.0730590013531,0.202679418201,0.51894484428
0.124656640861,0.783494129349,0.016795536794,0.0253817452414,0.268363636856,0.0210068004629,0.0928356174598,0.151054511525,0.531529796284
0.129998240273,0.793834859692,0.0131781698472,0.0284759255358,0.32721680082,0.0209346657402,0.0954933626294,0.213082053522,0.511726948091
0.118987528992,0.750645563937,0.0162100395741,0.024878023436,0.239668063647,0.0202873027314,0.0856454677256,0.198434437888,0.516167696478
0.13086016142,0.789342917704,0.015981714681,0.0284865319426,0.312990272797,0.0213660502568,0.084873046309,0.165650825865,0.544397305805
0.125850673351,0.761343818525,0.0141522285191,0.0219285417136,0.181872254042,0.0213125558409,0.0969482203433,0.195248763506,0.512826297546
0.124604280735,0.761017160428,0.0144792654753,0.0268268265917,0.283405766511,0.0202547329727,0.086117786884,0.201090897984,0.497017629499
0.135190353976,0.802286888938,0.0128928798386,0.0290327710581,0.327065171355,0.0207849569491,0.0701542656482,0.197591879459,0.506688589261
0.144020659185,0.852166142449,0.0146538165126,0.0224311029095,0.255041615163,0.0206347716567,0.0789421941318,0.24527385016,0.536378368494
0.140303382584,0.838426031924,0.0152339337555,0.0269002462075,0.334270215413,0.0205056321449,0.0964092713308,0.199516931807,0.542460083341
0.127367515326,0.804590637178,0.014938185512,0.0263838589263,0.274520916978,0.0202529594926,0.0893460350002,0.241590248003,0.51960046933
0.135911487306,0.820309788286,0.014433471721,0.0275999259104,0.291334506815,0.0200953727229,0.0961399735987,0.194725987808,0.509564186023
0.135431898032,0.829888044375,0.0151894774134,0.0233982714774,0.180969848642,0.0208181485661,0.0601980545435,0.214153525573,0.518070719217
0.140112586402,0.841053396005,0.0154405134779,0.0294593595278,0.351015274084,0.0208209281494,0.0935372198496,0.200034220887,0.515164275572
0.132956677852,0.824919928593,0.012670069547,0.0230512429325,0.216889113172,0.0209281966853,0.0934866087221,0.197446357887,0.51381175746
0.124514947219,0.761300958057,0.0154812739757,0.028680831514,0.395536887179,0.0206411939819,0.093641857638,0.193844768688,0.511829131218
0.142306938625,0.823883675287,0.0141732815856,0.0260009790749,0.325310359946,0.0207756121251,0.0968731950377,0.236115722128,0.507099345069
0.135304168119,0.821546248776,0.0166061086694,0.0252698379524,0.255843815112,0.0204305249125,0.0843668198168,0.195607677088,0.52053636492
0.128294057392,0.7864292213,0.0158090465876,0.0284570395004,0.371915436701,0.0207244932973,0.0936468845438,0.165398545264,0.535726178409
0.134327837521,0.819449622465,0.0149152352755,0.0267513976015,0.342984039708,0.0203585045372,0.0808270346481,0.17260663878,0.546830805411
0.130805457855,0.78311339511,0.0142211847237,0.0279885656113,0.352720928381,0.0194499924638,0.0928480459858,0.200699178006,0.513061864154
0.137768732417,0.839524648591,0.0135356031408,0.0271886967348,0.250741594287,0.0204183521326,0.090553255844,0.20402892382,0.529723195303
0.132241251359,0.815810740652,0.0135491531991,0.027390119263,0.285066412807,0.0204615255748,0.0888720507986,0.198650206977,0.507867801732
0.134790259546,0.817980617668,0.014119118163,0.0256033734362,0.287398112546,0.0198211925067,0.0894317922751,0.1721598942,0.528071340274
0.122469361491,0.735163206946,0.0147980159765,0.0255236388532,0.309227682305,0.0208673862934,0.0822182983108,0.20331323434,0.51414099768
0.130189490402,0.79811767925,0.0138147948861,0.0268826455639,0.264631189752,0.0219006728096,0.0936859610612,0.197941560952,0.504530438012
0.142928728276,0.860801461454,0.0156843201578,0.0239370267658,0.221654707341,0.0205246438572,0.0841734130207,0.195984720077,0.527189736532
0.129532704881,0.793162833448,0.0145740538547,0.0239534831378,0.253530209579,0.0199438761605,0.0872382396167,0.168273424292,0.54610950295
0.136048653222,0.826350868836,0.0143357062554,0.0255883418418,0.250936224519,0.0201022655647,0.0939390483349,0.186399980294,0.489924688957
0.123140396784,0.755190437876,0.0136139599374,0.0261539677944,0.309657948592,0.0209230363379,0.0614275561617,0.220152530467,0.507009393138
0.134759623662,0.815947823101,0.013267153085,0.0325035706655,0.409742981243,0.0207112529406,0.0921469791681,0.206302420389,0.511041747226
0.134298310132,0.826647677084,0.0161633471356,0.0310434604635,0.37162936539,0.020861980621,0.0976500611467,0.159457226152,0.548105068493
0.126046777069,0.761386031579,0.0135596359531,0.0268876439742,0.339312619134,0.020225581173,0.0947464874581,0.171726216441,0.513756029182
0.134878396146,0.815751378905,0.0137357577577,0.0220684341518,0.22114175488,0.0200021245093,0.0599002055159,0.193916008211,0.556768385873
0.132010958792,0.769244625838,0.0149927529346,0.023286575855,0.199442688861,0.0202387292927,0.0907183036712,0.19735812657,0.499767481112
0.121701704689,0.720002258245,0.0135876087864,0.0240698649279,0.247771998367,0.020815028461,0.0847188770414,0.203326789669,0.497874696279
0.146464780509,0.868982735658,0.01384616951,0.0219497857686,0.187075691512,0.0214624396225,0.0930912953765,0.187023194571,0.510362872741
0.138424669979,0.832622043069,0.0147982691037,0.0235335558112,0.245081283243,0.0208311674023,0.0815236317617,0.207927021883,0.514091198607
0.136946749245,0.800916944636,0.0142391890786,0.0352675698413,0.469538471907,0.0207773239309,0.0820834412411,0.211073535481,0.523655673765
0.137247961412,0.82554267594,0.0139978534633,0.0273401624857,0.332455758638,0.0209260850574,0.0968205866614,0.183005685591,0.530165556647
0.136390337471,0.82405692107,0.013856467719,0.025944874086,0.260473773873,0.0209765472547,0.0828550962109,0.155130999912,0.560776005005
0.14326114025,0.840903547568,0.0139946850928,0.0267311730978,0.317734247244,0.0199458287669,0.0678855163009,0.18958897818,0.510358422683
0.143049161501,0.847887097877,0.0154642750291,0.028881501187,0.350570682789,0.0212408852147,0.0997304648916,0.195439054569,0.516358784479
0.125078761786,0.770954047825,0.0153767329419,0.0286095403802,0.338644081507,0.0206776399807,0.0983598501145,0.204206786422,0.554741513275
0.138855016578,0.834126441631,0.0140693427407,0.026533419255,0.300130654618,0.0214178680932,0.0648292512149,0.217593042663,0.531533170545
0.138121841142,0.837658612362,0.0137439214747,0.0264826006109,0.288617588617,0.020353501782,0.0852346521884,0.192728906037,0.50838623936
0.133864105265,0.815138390442,0.014050342692,0.0265167318919,0.326945050896,0.019458764866,0.0708553382286,0.188862069738,0.537355658077
0.129077225614,0.81135899784,0.0153243532486,0.0235077005335,0.208687125765,0.0206531992439,0.0924806250122,0.237863373192,0.52200971265
0.142694742751,0.856337317313,0.0138495196065,0.0262331071521,0.306115149416,0.0203403711167,0.094496386268,0.214806008907,0.538292970619
0.133446698421,0.799283280611,0.0142316326114,0.0247139889446,0.264832222276,0.0212177661071,0.0651503407124,0.21613074142,0.532032915603
0.121758867672,0.734503778752,0.0140611784056,0.0336801033146,0.45453188352,0.0204467074368,0.0883085309201,0.205774024878,0.525001787348
0.150910125617,0.888376776001,0.014136136597,0.0264163027484,0.304101686988,0.0210690603517,0.0712907722863,0.21223653184,0.531834798499
0.131565445405,0.82050960112,0.013671590853,0.0223090123138,0.259304193034,0.0211843490444,0.0981553418158,0.232443685027,0.512198026855
0.136578345132,0.854187259954,0.0143368782603,0.0321120238706,0.4399024848,0.019485060134,0.0966386939766,0.223260354867,0.505205738054
0.125261707363,0.767184396321,0.0145125021675,0.0254369924017,0.286310574857,0.0214542775456,0.0635107561793,0.198087753237,0.51950780836
0.136197767451,0.82608572835,0.0162067540544,0.0261161517861,0.271224126422,0.0206557195894,0.0628118336757,0.212072705964,0.52376985291
0.131741612822,0.811217167515,0.0159941142461,0.0287318600846,0.362458883931,0.0195400227588,0.0940708831899,0.221468259298,0.501367188918
0.123101539713,0.77100424989,0.0135649588104,0.0247066789361,0.254059603721,0.0206937287505,0.0996295829305,0.188969420933,0.507948901419
0.14592216858,0.877530158739,0.0142491965098,0.0286906631309,0.349738590449,0.0201711133315,0.0826632504733,0.213421411286,0.536139300235
0.125286341827,0.770648523007,0.0154465839199,0.0272661189739,0.316379978906,0.0201557429696,0.0648858892787,0.257047693172,0.518957226997
0.133564888141,0.817375412628,0.0148816463088,0.0292437802328,0.357268859245,0.0202784435707,0.0690140733604,0.259789469262,0.525684733354
0.130041988658,0.794869522549,0.0138038516548,0.0271710587803,0.342026801221,0.020159139735,0.0958781322549,0.19235572915,0.523078272145
0.131883049803,0.817289329525,0.0149013404106,0.0292181867111,0.336792325523,0.0205879396894,0.0765364060623,0.199113511219,0.514593024316
0.129129639566,0.800543768286,0.0136291968728,0.0272329066347,0.329643077933,0.0204988856398,0.0791284628192,0.226392978586,0.515630851225
0.141152907378,0.862546432746,0.0145795530546,0.0292663556337,0.372378165919,0.0207411726359,0.0940078205036,0.14854814859,0.56977585457
0.128877590863,0.776106279756,0.0139655755509,0.021286107669,0.148569058171,0.0217578126154,0.0994452571721,0.191515438461,0.511604735601
0.132090649451,0.818007345079,0.0126379515672,0.0270903790819,0.339304032216,0.020566688578,0.0788502496565,0.184951889269,0.531230058724
0.127018808418,0.781529824593,0.014592429856,0.0286282830733,0.378497365455,0.0196665340131,0.0770587612558,0.20810094032,0.503341034947
0.119760063236,0.714742952269,0.0137659545803,0.0274642640805,0.296397055385,0.0215579112364,0.0968342762406,0.221496728842,0.514806864011
0.126940101045,0.791022250146,0.0137398960998,0.027310751945,0.326800911137,0.0220586816404,0.090820399542,0.188740676287,0.526858336067
0.139574415202,0.852551795941,0.013644801125,0.0280994380861,0.311823272977,0.0202329241174,0.0884948815099,0.203139176782,0.504540661867
0.131625253459,0.811205108323,0.0141208467763,0.0266714201985,0.354910895342,0.0215075411147,0.0777085898629,0.216877807683,0.512855244872
0.1216626605,0.763324241824,0.0151631032093,0.0236025785981,0.219151905791,0.0206079472355,0.0754682521146,0.241971801131,0.51687101306
0.117824792634,0.702680096092,0.0147170629588,0.0222587212984,0.209325161929,0.0209084049897,0.0673526065005,0.192064405644,0.538494649367
0.122149712492,0.750994054851,0.0152722841854,0.0252453960129,0.301318951632,0.0200735238086,0.0935780033139,0.188927266338,0.524389186029
0.13591251185,0.832995512617,0.0137694390785,0.0301202864466,0.397687065128,0.0211889650845,0.0870425752863,0.181675807501,0.509739028278
0.116383511859,0.73126212707,0.0142316688352,0.0266208077727,0.273903560605,0.0195324897857,0.0920523594558,0.195330335774,0.548483670112
0.131342489761,0.786514824851,0.0146237282656,0.0277626517707,0.353756731831,0.0200430127757,0.0748783890584,0.198524152436,0.519486046033
0.120890778841,0.747119322698,0.0142319953507,0.0229366663187,0.205858712041,0.0203733326762,0.0965718369957,0.188287141505,0.518408690539
0.13042155987,0.807727213841,0.01444130304,0.0323291583239,0.394611319618,0.0199644814102,0.0860747256333,0.201422280754,0.509827376855
0.129985977169,0.776991009845,0.0153038016165,0.0271026311734,0.371617022837,0.020907446434,0.0904080804371,0.232840741988,0.525600689333
0.138687022117,0.841973108507,0.0143753823769,0.0255607005177,0.283984394215,0.0205295212134,0.0757329067891,0.202585460867,0.529797665169
0.130985093909,0.818634073753,0.0148733992133,0.0252027165956,0.26569434042,0.0212348576195,0.0972552628813,0.177307736954,0.539452227578
0.133674648726,0.81499199612,0.0138391939834,0.0292384771498,0.34030077328,0.0205671989464,0.0975069390367,0.180340708562,0.50470174059
0.140591675754,0.820798786534,0.0145441013832,0.0286421015164,0.367140286439,0.0201094251874,0.0863426766113,0.178364879373,0.508626794076
0.140102521682,0.841589138536,0.0148401726823,0.0224707188524,0.201525680035,0.0201175525693,0.0797317373274,0.203549684931,0.50472910393
0.121842241425,0.736656301037,0.0141742809177,0.0270442417484,0.327155187177,0.0200820334259,0.0915136927131,0.181063337095,0.535109147546
0.143113423011,0.83980017967,0.0141077354463,0.0231242649866,0.221224736678,0.0209062719324,0.079147020045,0.199770805503,0.531522930722
0.131604920673,0.813713136395,0.0155347731124,0.0255494704279,0.342595958361,0.0202009530095,0.0688468963716,0.178289738599,0.543508669251
0.134207306256,0.798913155786,0.0141062836801,0.0243142690466,0.210330579994,0.0219301624811,0.0802691687383,0.202672784888,0.494905048667
0.137134096352,0.825326066345,0.0139482148206,0.0244019149455,0.286024675778,0.0204992970997,0.0757733297383,0.221087482329,0.517129371381
0.133209353649,0.814441936817,0.0141759644483,0.0276282056038,0.349844147588,0.0201805748066,0.0952191781607,0.18894461257,0.55203436374
0.13236312068,0.802320288306,0.0149746066999,0.0225074641391,0.199312957802,0.0204237069406,0.0961954747124,0.192229467051,0.501526367882
0.136105092987,0.82603085834,0.0137354434026,0.0294697376607,0.359738173781,0.0203343930416,0.0983139205687,0.197389029477,0.533734762685
0.121789295294,0.753077264698,0.0140242783951,0.0293014613929,0.410716785327,0.0214275743644,0.0875256582635,0.182406266854,0.542458095702
0.11282629804,0.709326471859,0.0133647810822,0.0280157459987,0.364988703688,0.0207429708389,0.0755686036213,0.244764861211,0.533360315991
0.134550249224,0.824192077545,0.0143703580401,0.0249546884417,0.260265344285,0.0196844568681,0.0850772051806,0.216096503629,0.513759266509
0.131907260329,0.804666913915,0.0153750548226,0.0273889112998,0.339248436871,0.0206859439555,0.069273950418,0.189485484876,0.499393160777
0.130587527744,0.797322232458,0.0143250508997,0.0224358391992,0.259166709672,0.0203784949969,0.0963293591533,0.234238556194,0.512598793986
0.135628593331,0.83802119922,0.013771854472,0.0257129112263,0.269917544529,0.0202145867654,0.0879216659081,0.184870790133,0.52045334693
0.141060543561,0.822078247144,0.0146828377436,0.029665409843,0.381010284294,0.0207335846907,0.0656334159989,0.215511839968,0.510907136615
