Inference for Stan model: anon_model_893ae0f30707a4f59ccad73c820dc14f.
4 chains, each with iter=90000; warmup=45000; thin=1; 
post-warmup draws per chain=45000, total post-warmup draws=180000.

              mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
phi[22]       1.49  4.4e-3   0.26    1.0   1.32   1.49   1.67   2.01 3514.0    1.0
phi[23]       2.12    0.02   0.57   1.49   1.76   1.94   2.21   3.65  551.0    1.0
phi[24]       2.32  4.8e-3    0.2   1.87    2.2   2.34   2.46   2.68 1833.0    1.0
phi[25]       1.99  5.1e-3   0.25   1.55   1.82   1.98   2.15   2.51 2287.0    1.0
phi[26]       1.35  5.1e-3   0.25   0.84   1.19   1.36   1.52   1.84 2533.0    1.0
phi[27]       1.83  5.6e-3   0.26   1.36   1.65   1.81   1.98   2.36 2069.0    1.0
phi[28]      -0.25  5.7e-3    0.3  -0.81  -0.45  -0.26  -0.06   0.37 2785.0    1.0
phi[29]       0.78  6.4e-3   0.32   0.25   0.56   0.75   0.97   1.49 2419.0    1.0
phi[30]       2.29  6.5e-3   0.29   1.69    2.1   2.31   2.51   2.82 2061.0    1.0
phi[31]       0.35  4.5e-3   0.24  -0.11   0.19   0.35   0.51   0.83 2826.0    1.0
phi[32]       1.74  5.2e-3   0.27    1.2   1.56   1.75   1.92   2.26 2634.0    1.0
phi[33]       0.09  9.8e-3   0.46  -0.73  -0.25   0.06   0.42   1.01 2215.0    1.0
phi[34]        2.3  6.3e-3   0.29   1.71   2.11   2.31    2.5   2.81 2091.0    1.0
phi[35]       0.95  2.8e-3   0.17   0.62   0.84   0.95   1.06   1.27 3417.0    1.0
phi[36]       1.45  4.7e-3   0.21   1.03   1.31   1.45   1.59   1.87 2096.0    1.0
phi[37]       6.19  1.4e-3   0.07   6.03   6.15   6.21   6.25   6.28 2404.0    1.0
phi[38]       2.06  7.3e-3   0.29   1.42   1.89   2.08   2.26   2.57 1531.0    1.0
phi[39]       1.49  5.0e-3   0.26   1.01   1.31   1.48   1.66   2.06 2858.0    1.0
phi[40]       2.38    0.01   0.26   2.07   2.25   2.35   2.46   2.77  381.0   1.02
phi[41]       0.09  6.0e-3   0.29  -0.48  -0.11   0.09   0.28   0.66 2312.0    1.0
phi[42]       1.71    0.01   0.32   1.22   1.51   1.67   1.85   2.67  594.0    1.0
phi[43]       0.78  6.8e-3   0.29   0.32   0.59   0.74   0.92   1.49 1798.0    1.0
phi[44]       1.51  4.8e-3   0.23   1.07   1.36   1.51   1.66   1.96 2239.0    1.0
phi[45]       1.58  3.7e-3    0.2    1.2   1.44   1.57   1.71   1.98 2853.0    1.0
phi[46]       2.29  3.7e-3   0.18   1.91   2.18    2.3   2.41   2.61 2366.0    1.0
phi[47]       1.95    0.04   0.48   1.41    1.7   1.86   2.04   3.72  137.0   1.02
phi[48]       1.88  5.4e-3   0.27   1.34   1.69   1.88   2.06   2.42 2554.0    1.0
phi[49]       0.46  4.8e-3   0.27  -0.05   0.28   0.45   0.64    1.0 3100.0    1.0
phi[50]       0.79  4.6e-3   0.24   0.33   0.63   0.79   0.95   1.27 2724.0    1.0
phi[51]       2.08  3.1e-3   0.15   1.79   1.97   2.07   2.18    2.4 2488.0    1.0
phi[52]      -1.34    2.23   3.17  -5.04  -4.49  -1.06   1.79   2.38    2.0   9.41
phi[53]        0.8  4.7e-3   0.23   0.35   0.65    0.8   0.96   1.24 2338.0    1.0
phi[54]       1.57    0.01   0.28   1.14    1.4   1.55   1.71   2.06  391.0   1.01
phi[55]       0.87  6.2e-3   0.31   0.25   0.67   0.87   1.07   1.46 2484.0    1.0
phi[56]       1.97  3.2e-3   0.17   1.63   1.85   1.97   2.08   2.31 2878.0    1.0
phi[57]       1.13    0.16   0.39   0.54   0.88   1.06    1.3   2.12    6.0   1.23
phi[58]       1.73  6.2e-3   0.25   1.26   1.56   1.72   1.89   2.23 1637.0    1.0
phi[59]       0.37    1.87   2.67  -4.69  -1.27    1.7   2.11   2.83    2.0   5.92
phi[60]       0.09  3.9e-3   0.24  -0.38  -0.08   0.08   0.25   0.57 3944.0    1.0
phi[61]      -0.36  6.1e-3   0.32  -1.01  -0.58  -0.36  -0.15   0.26 2760.0    1.0
phi[62]      -0.03  7.0e-3   0.32  -0.65  -0.24  -0.04   0.17   0.61 2093.0    1.0
phi[63]       0.78    0.93   2.86  -5.27   0.78   1.28    2.8   4.59    9.0   1.78
phi[64]       0.16  4.2e-3   0.26  -0.35-8.9e-3   0.16   0.33   0.66 3666.0    1.0
phi[65]       1.76  3.4e-3   0.18    1.4   1.63   1.75   1.88   2.12 2878.0    1.0
phi[66]       1.57  5.7e-3   0.24   1.15   1.41   1.56   1.72   2.06 1732.0    1.0
phi[67]       1.45  5.5e-3    0.3   0.85   1.25   1.45   1.64   2.03 2943.0    1.0
phi[68]       1.14  5.0e-3   0.17   0.86   1.04   1.13   1.23   1.47 1160.0    1.0
phi[69]       1.74  4.9e-3   0.26   1.21   1.57   1.75   1.92   2.24 2821.0    1.0
phi[70]       1.66  7.4e-3   0.34   1.02   1.43   1.65   1.88   2.35 2164.0    1.0
phi[71]       1.92  7.0e-3   0.33   1.33   1.69   1.92   2.15   2.56 2156.0    1.0
phi[72]       1.88  4.7e-3   0.26   1.37    1.7   1.88   2.06    2.4 3151.0    1.0
phi[73]        0.2  4.9e-3   0.23  -0.25   0.05    0.2   0.36   0.67 2297.0    1.0
phi[74]       0.31  4.5e-3   0.26   -0.2   0.13    0.3   0.48   0.83 3366.0    1.0
phi[75]       1.65  6.6e-3   0.34   1.02   1.42   1.64   1.86   2.34 2633.0    1.0
phi[76]       1.92  5.8e-3   0.28    1.3   1.76   1.94   2.11   2.43 2380.0    1.0
phi[77]       6.19  1.5e-3   0.07   6.02   6.15    6.2   6.24   6.28 2255.0    1.0
phi[78]       1.12    0.01   0.52   0.14   0.75   1.11   1.48   2.16 2194.0    1.0
phi[79]      -1.74    1.98   3.13  -5.66   -5.2   0.71   1.07    1.4    2.0   2.91
phi[80]       2.37  3.9e-3   0.21   1.96   2.23   2.37   2.51   2.77 2819.0    1.0
G[1]          3.68  3.8e-3   0.22   3.32   3.52   3.65    3.8   4.17 3331.0    1.0
G[2]          2.39    0.02    0.2   1.73   2.33   2.43   2.51   2.65  153.0   1.02
G[3]          2.29  8.6e-3    0.2   1.75   2.22   2.34   2.43   2.57  566.0    1.0
G[4]          3.92  9.1e-3   0.44    3.0   3.67   3.93   4.19   4.75 2272.0    1.0
G[5]          2.43    0.01   0.16   1.94   2.36   2.45   2.52   2.66  218.0   1.02
G[6]          2.24  7.1e-3   0.32   1.72   2.01    2.2   2.45   2.92 2018.0    1.0
G[7]          3.52  5.2e-3   0.29   3.01   3.32    3.5   3.69   4.14 3028.0    1.0
G[8]          2.66    0.01   0.36   2.15   2.36   2.61   2.91   3.43 1099.0    1.0
G[9]          3.15  5.6e-3   0.34   2.59   2.91   3.12   3.36   3.91 3651.0    1.0
G[10]         2.92    0.02   0.54   1.63   2.61   3.03   3.29   3.76  549.0    1.0
G[11]         3.44    0.06   0.75   2.15   2.85   3.47   4.01   4.82  156.0   1.03
G[12]         2.56  8.5e-3   0.19   2.23   2.44   2.56   2.68   2.93  504.0   1.01
G[13]         2.79  2.4e-3   0.14   2.54    2.7   2.79   2.88   3.07 3157.0    1.0
G[14]         3.08    0.07    0.6   1.47   2.88   3.11    3.4   4.14   67.0    1.1
G[15]         3.41  5.7e-3   0.27   2.93   3.22   3.39   3.57   3.99 2280.0    1.0
G[16]          3.2  5.1e-3   0.32   2.64   2.99   3.18   3.39   3.89 3882.0    1.0
G[17]         2.99    0.01   0.48   2.33   2.65   2.89   3.24   4.17 2013.0    1.0
G[18]         3.96  5.3e-3   0.31   3.45   3.74   3.92   4.13   4.65 3292.0    1.0
G[19]         2.72  2.0e-3   0.11   2.51   2.65   2.72   2.79   2.95 3012.0    1.0
G[20]         2.81  8.1e-3   0.21   2.43   2.69   2.81   2.94   3.23  697.0   1.01
G[21]         3.43  3.6e-3   0.21   3.07   3.29   3.41   3.55   3.89 3277.0    1.0
